"","Account","Date","month","day","year","Day of Week","Weekday","kWh","hour","Peakhour"
"88254",999999999,2014-03-19,3,19,2014,3,1,0,22,0
"92262",999999999,2014-03-19,3,19,2014,3,1,0,23,0
"61",999999999,2014-03-02,3,2,2014,0,0,0,0,0
"4069",999999999,2014-03-02,3,2,2014,0,0,0,1,0
"8077",999999999,2014-03-02,3,2,2014,0,0,0,2,0
"12085",999999999,2014-03-02,3,2,2014,0,0,0,3,0
"16093",999999999,2014-03-02,3,2,2014,0,0,0,4,0
"20101",999999999,2014-03-02,3,2,2014,0,0,0,5,0
"24109",999999999,2014-03-02,3,2,2014,0,0,0,6,0
"28117",999999999,2014-03-02,3,2,2014,0,0,0,7,1
"32125",999999999,2014-03-02,3,2,2014,0,0,0,8,1
"36133",999999999,2014-03-02,3,2,2014,0,0,0,9,1
"40141",999999999,2014-03-02,3,2,2014,0,0,0,10,1
"44149",999999999,2014-03-02,3,2,2014,0,0,0,11,1
"48157",999999999,2014-03-02,3,2,2014,0,0,0,12,1
"52165",999999999,2014-03-02,3,2,2014,0,0,0,13,1
"56173",999999999,2014-03-02,3,2,2014,0,0,0,14,1
"60181",999999999,2014-03-02,3,2,2014,0,0,0,15,1
"64189",999999999,2014-03-02,3,2,2014,0,0,0,16,1
"68197",999999999,2014-03-02,3,2,2014,0,0,0,17,1
"72205",999999999,2014-03-02,3,2,2014,0,0,0,18,1
"76213",999999999,2014-03-02,3,2,2014,0,0,0,19,1
"80221",999999999,2014-03-02,3,2,2014,0,0,0,20,0
"84229",999999999,2014-03-02,3,2,2014,0,0,0,21,0
"88237",999999999,2014-03-02,3,2,2014,0,0,0,22,0
"92245",999999999,2014-03-02,3,2,2014,0,0,0,23,0
"79",999999999,2014-03-20,3,20,2014,4,1,0,0,0
"4087",999999999,2014-03-20,3,20,2014,4,1,0,1,0
"8095",999999999,2014-03-20,3,20,2014,4,1,0,2,0
"12103",999999999,2014-03-20,3,20,2014,4,1,0,3,0
"16111",999999999,2014-03-20,3,20,2014,4,1,0,4,0
"20119",999999999,2014-03-20,3,20,2014,4,1,0,5,0
"76231",999999999,2014-03-20,3,20,2014,4,1,0,19,1
"80239",999999999,2014-03-20,3,20,2014,4,1,0,20,0
"84247",999999999,2014-03-20,3,20,2014,4,1,0,21,0
"88255",999999999,2014-03-20,3,20,2014,4,1,0,22,0
"92263",999999999,2014-03-20,3,20,2014,4,1,0,23,0
"80",999999999,2014-03-21,3,21,2014,5,1,0,0,0
"4088",999999999,2014-03-21,3,21,2014,5,1,0,1,0
"8096",999999999,2014-03-21,3,21,2014,5,1,0,2,0
"12104",999999999,2014-03-21,3,21,2014,5,1,0,3,0
"16112",999999999,2014-03-21,3,21,2014,5,1,0,4,0
"20120",999999999,2014-03-21,3,21,2014,5,1,0,5,0
"72224",999999999,2014-03-21,3,21,2014,5,1,0,18,1
"76232",999999999,2014-03-21,3,21,2014,5,1,0,19,1
"80240",999999999,2014-03-21,3,21,2014,5,1,0,20,0
"84248",999999999,2014-03-21,3,21,2014,5,1,0,21,0
"88256",999999999,2014-03-21,3,21,2014,5,1,0,22,0
"92264",999999999,2014-03-21,3,21,2014,5,1,0,23,0
"81",999999999,2014-03-22,3,22,2014,6,0,0,0,0
"4089",999999999,2014-03-22,3,22,2014,6,0,0,1,0
"8097",999999999,2014-03-22,3,22,2014,6,0,0,2,0
"12105",999999999,2014-03-22,3,22,2014,6,0,0,3,0
"16113",999999999,2014-03-22,3,22,2014,6,0,0,4,0
"20121",999999999,2014-03-22,3,22,2014,6,0,0,5,0
"24129",999999999,2014-03-22,3,22,2014,6,0,0,6,0
"28137",999999999,2014-03-22,3,22,2014,6,0,0,7,1
"32145",999999999,2014-03-22,3,22,2014,6,0,0,8,1
"36153",999999999,2014-03-22,3,22,2014,6,0,0,9,1
"40161",999999999,2014-03-22,3,22,2014,6,0,0,10,1
"44169",999999999,2014-03-22,3,22,2014,6,0,0,11,1
"48177",999999999,2014-03-22,3,22,2014,6,0,0,12,1
"52185",999999999,2014-03-22,3,22,2014,6,0,0,13,1
"56193",999999999,2014-03-22,3,22,2014,6,0,0,14,1
"60201",999999999,2014-03-22,3,22,2014,6,0,0,15,1
"64209",999999999,2014-03-22,3,22,2014,6,0,0,16,1
"68217",999999999,2014-03-22,3,22,2014,6,0,0,17,1
"72225",999999999,2014-03-22,3,22,2014,6,0,0,18,1
"76233",999999999,2014-03-22,3,22,2014,6,0,0,19,1
"80241",999999999,2014-03-22,3,22,2014,6,0,0,20,0
"84249",999999999,2014-03-22,3,22,2014,6,0,0,21,0
"88257",999999999,2014-03-22,3,22,2014,6,0,0,22,0
"92265",999999999,2014-03-22,3,22,2014,6,0,0,23,0
"82",999999999,2014-03-23,3,23,2014,0,0,0,0,0
"4090",999999999,2014-03-23,3,23,2014,0,0,0,1,0
"8098",999999999,2014-03-23,3,23,2014,0,0,0,2,0
"12106",999999999,2014-03-23,3,23,2014,0,0,0,3,0
"16114",999999999,2014-03-23,3,23,2014,0,0,0,4,0
"20122",999999999,2014-03-23,3,23,2014,0,0,0,5,0
"24130",999999999,2014-03-23,3,23,2014,0,0,0,6,0
"28138",999999999,2014-03-23,3,23,2014,0,0,0,7,1
"32146",999999999,2014-03-23,3,23,2014,0,0,0,8,1
"36154",999999999,2014-03-23,3,23,2014,0,0,0,9,1
"40162",999999999,2014-03-23,3,23,2014,0,0,0,10,1
"44170",999999999,2014-03-23,3,23,2014,0,0,0,11,1
"48178",999999999,2014-03-23,3,23,2014,0,0,0,12,1
"52186",999999999,2014-03-23,3,23,2014,0,0,0,13,1
"56194",999999999,2014-03-23,3,23,2014,0,0,0,14,1
"60202",999999999,2014-03-23,3,23,2014,0,0,0,15,1
"64210",999999999,2014-03-23,3,23,2014,0,0,0,16,1
"68218",999999999,2014-03-23,3,23,2014,0,0,0,17,1
"72226",999999999,2014-03-23,3,23,2014,0,0,0,18,1
"76234",999999999,2014-03-23,3,23,2014,0,0,0,19,1
"80242",999999999,2014-03-23,3,23,2014,0,0,0,20,0
"84250",999999999,2014-03-23,3,23,2014,0,0,0,21,0
"88258",999999999,2014-03-23,3,23,2014,0,0,0,22,0
"92266",999999999,2014-03-23,3,23,2014,0,0,0,23,0
"83",999999999,2014-03-24,3,24,2014,1,1,0,0,0
"4091",999999999,2014-03-24,3,24,2014,1,1,0,1,0
"8099",999999999,2014-03-24,3,24,2014,1,1,0,2,0
"12107",999999999,2014-03-24,3,24,2014,1,1,0,3,0
"16115",999999999,2014-03-24,3,24,2014,1,1,0,4,0
"20123",999999999,2014-03-24,3,24,2014,1,1,0,5,0
"68219",999999999,2014-03-24,3,24,2014,1,1,0,17,1
"72227",999999999,2014-03-24,3,24,2014,1,1,0,18,1
"76235",999999999,2014-03-24,3,24,2014,1,1,0,19,1
"80243",999999999,2014-03-24,3,24,2014,1,1,0,20,0
"84251",999999999,2014-03-24,3,24,2014,1,1,0,21,0
"88259",999999999,2014-03-24,3,24,2014,1,1,0,22,0
"92267",999999999,2014-03-24,3,24,2014,1,1,0,23,0
"84",999999999,2014-03-25,3,25,2014,2,1,0,0,0
"4092",999999999,2014-03-25,3,25,2014,2,1,0,1,0
"8100",999999999,2014-03-25,3,25,2014,2,1,0,2,0
"12108",999999999,2014-03-25,3,25,2014,2,1,0,3,0
"16116",999999999,2014-03-25,3,25,2014,2,1,0,4,0
"20124",999999999,2014-03-25,3,25,2014,2,1,0,5,0
"68220",999999999,2014-03-25,3,25,2014,2,1,0,17,1
"72228",999999999,2014-03-25,3,25,2014,2,1,0,18,1
"76236",999999999,2014-03-25,3,25,2014,2,1,0,19,1
"80244",999999999,2014-03-25,3,25,2014,2,1,0,20,0
"84252",999999999,2014-03-25,3,25,2014,2,1,0,21,0
"88260",999999999,2014-03-25,3,25,2014,2,1,0,22,0
"92268",999999999,2014-03-25,3,25,2014,2,1,0,23,0
"85",999999999,2014-03-26,3,26,2014,3,1,0,0,0
"4093",999999999,2014-03-26,3,26,2014,3,1,0,1,0
"8101",999999999,2014-03-26,3,26,2014,3,1,0,2,0
"12109",999999999,2014-03-26,3,26,2014,3,1,0,3,0
"16117",999999999,2014-03-26,3,26,2014,3,1,0,4,0
"20125",999999999,2014-03-26,3,26,2014,3,1,0,5,0
"68221",999999999,2014-03-26,3,26,2014,3,1,0,17,1
"72229",999999999,2014-03-26,3,26,2014,3,1,0,18,1
"76237",999999999,2014-03-26,3,26,2014,3,1,0,19,1
"80245",999999999,2014-03-26,3,26,2014,3,1,0,20,0
"84253",999999999,2014-03-26,3,26,2014,3,1,0,21,0
"88261",999999999,2014-03-26,3,26,2014,3,1,0,22,0
"92269",999999999,2014-03-26,3,26,2014,3,1,0,23,0
"86",999999999,2014-03-27,3,27,2014,4,1,0,0,0
"4094",999999999,2014-03-27,3,27,2014,4,1,0,1,0
"8102",999999999,2014-03-27,3,27,2014,4,1,0,2,0
"12110",999999999,2014-03-27,3,27,2014,4,1,0,3,0
"16118",999999999,2014-03-27,3,27,2014,4,1,0,4,0
"20126",999999999,2014-03-27,3,27,2014,4,1,0,5,0
"68222",999999999,2014-03-27,3,27,2014,4,1,0,17,1
"72230",999999999,2014-03-27,3,27,2014,4,1,0,18,1
"76238",999999999,2014-03-27,3,27,2014,4,1,0,19,1
"80246",999999999,2014-03-27,3,27,2014,4,1,0,20,0
"84254",999999999,2014-03-27,3,27,2014,4,1,0,21,0
"88262",999999999,2014-03-27,3,27,2014,4,1,0,22,0
"92270",999999999,2014-03-27,3,27,2014,4,1,0,23,0
"87",999999999,2014-03-28,3,28,2014,5,1,0,0,0
"4095",999999999,2014-03-28,3,28,2014,5,1,0,1,0
"8103",999999999,2014-03-28,3,28,2014,5,1,0,2,0
"12111",999999999,2014-03-28,3,28,2014,5,1,0,3,0
"16119",999999999,2014-03-28,3,28,2014,5,1,0,4,0
"20127",999999999,2014-03-28,3,28,2014,5,1,0,5,0
"68223",999999999,2014-03-28,3,28,2014,5,1,0,17,1
"72231",999999999,2014-03-28,3,28,2014,5,1,0,18,1
"76239",999999999,2014-03-28,3,28,2014,5,1,0,19,1
"80247",999999999,2014-03-28,3,28,2014,5,1,0,20,0
"84255",999999999,2014-03-28,3,28,2014,5,1,0,21,0
"88263",999999999,2014-03-28,3,28,2014,5,1,0,22,0
"92271",999999999,2014-03-28,3,28,2014,5,1,0,23,0
"88",999999999,2014-03-29,3,29,2014,6,0,0,0,0
"4096",999999999,2014-03-29,3,29,2014,6,0,0,1,0
"8104",999999999,2014-03-29,3,29,2014,6,0,0,2,0
"12112",999999999,2014-03-29,3,29,2014,6,0,0,3,0
"16120",999999999,2014-03-29,3,29,2014,6,0,0,4,0
"20128",999999999,2014-03-29,3,29,2014,6,0,0,5,0
"24136",999999999,2014-03-29,3,29,2014,6,0,0,6,0
"28144",999999999,2014-03-29,3,29,2014,6,0,0,7,1
"32152",999999999,2014-03-29,3,29,2014,6,0,0,8,1
"36160",999999999,2014-03-29,3,29,2014,6,0,0,9,1
"40168",999999999,2014-03-29,3,29,2014,6,0,0,10,1
"44176",999999999,2014-03-29,3,29,2014,6,0,0,11,1
"48184",999999999,2014-03-29,3,29,2014,6,0,0,12,1
"52192",999999999,2014-03-29,3,29,2014,6,0,0,13,1
"56200",999999999,2014-03-29,3,29,2014,6,0,0,14,1
"60208",999999999,2014-03-29,3,29,2014,6,0,0,15,1
"64216",999999999,2014-03-29,3,29,2014,6,0,0,16,1
"68224",999999999,2014-03-29,3,29,2014,6,0,0,17,1
"72232",999999999,2014-03-29,3,29,2014,6,0,0,18,1
"76240",999999999,2014-03-29,3,29,2014,6,0,0,19,1
"80248",999999999,2014-03-29,3,29,2014,6,0,0,20,0
"84256",999999999,2014-03-29,3,29,2014,6,0,0,21,0
"88264",999999999,2014-03-29,3,29,2014,6,0,0,22,0
"92272",999999999,2014-03-29,3,29,2014,6,0,0,23,0
"62",999999999,2014-03-03,3,3,2014,1,1,0,0,0
"4070",999999999,2014-03-03,3,3,2014,1,1,0,1,0
"8078",999999999,2014-03-03,3,3,2014,1,1,0,2,0
"12086",999999999,2014-03-03,3,3,2014,1,1,0,3,0
"16094",999999999,2014-03-03,3,3,2014,1,1,0,4,0
"20102",999999999,2014-03-03,3,3,2014,1,1,0,5,0
"68198",999999999,2014-03-03,3,3,2014,1,1,0,17,1
"76214",999999999,2014-03-03,3,3,2014,1,1,0,19,1
"80222",999999999,2014-03-03,3,3,2014,1,1,0,20,0
"84230",999999999,2014-03-03,3,3,2014,1,1,0,21,0
"88238",999999999,2014-03-03,3,3,2014,1,1,0,22,0
"92246",999999999,2014-03-03,3,3,2014,1,1,0,23,0
"89",999999999,2014-03-30,3,30,2014,0,0,0,0,0
"4097",999999999,2014-03-30,3,30,2014,0,0,0,1,0
"8105",999999999,2014-03-30,3,30,2014,0,0,0,2,0
"12113",999999999,2014-03-30,3,30,2014,0,0,0,3,0
"16121",999999999,2014-03-30,3,30,2014,0,0,0,4,0
"20129",999999999,2014-03-30,3,30,2014,0,0,0,5,0
"24137",999999999,2014-03-30,3,30,2014,0,0,0,6,0
"28145",999999999,2014-03-30,3,30,2014,0,0,0,7,1
"32153",999999999,2014-03-30,3,30,2014,0,0,0,8,1
"36161",999999999,2014-03-30,3,30,2014,0,0,0,9,1
"40169",999999999,2014-03-30,3,30,2014,0,0,0,10,1
"44177",999999999,2014-03-30,3,30,2014,0,0,0,11,1
"48185",999999999,2014-03-30,3,30,2014,0,0,0,12,1
"52193",999999999,2014-03-30,3,30,2014,0,0,0,13,1
"56201",999999999,2014-03-30,3,30,2014,0,0,0,14,1
"60209",999999999,2014-03-30,3,30,2014,0,0,0,15,1
"64217",999999999,2014-03-30,3,30,2014,0,0,0,16,1
"68225",999999999,2014-03-30,3,30,2014,0,0,0,17,1
"72233",999999999,2014-03-30,3,30,2014,0,0,0,18,1
"76241",999999999,2014-03-30,3,30,2014,0,0,0,19,1
"80249",999999999,2014-03-30,3,30,2014,0,0,0,20,0
"84257",999999999,2014-03-30,3,30,2014,0,0,0,21,0
"88265",999999999,2014-03-30,3,30,2014,0,0,0,22,0
"92273",999999999,2014-03-30,3,30,2014,0,0,0,23,0
"90",999999999,2014-03-31,3,31,2014,1,1,0,0,0
"4098",999999999,2014-03-31,3,31,2014,1,1,0,1,0
"8106",999999999,2014-03-31,3,31,2014,1,1,0,2,0
"12114",999999999,2014-03-31,3,31,2014,1,1,0,3,0
"16122",999999999,2014-03-31,3,31,2014,1,1,0,4,0
"20130",999999999,2014-03-31,3,31,2014,1,1,0,5,0
"72234",999999999,2014-03-31,3,31,2014,1,1,0,18,1
"76242",999999999,2014-03-31,3,31,2014,1,1,0,19,1
"80250",999999999,2014-03-31,3,31,2014,1,1,0,20,0
"84258",999999999,2014-03-31,3,31,2014,1,1,0,21,0
"88266",999999999,2014-03-31,3,31,2014,1,1,0,22,0
"92274",999999999,2014-03-31,3,31,2014,1,1,0,23,0
"63",999999999,2014-03-04,3,4,2014,2,1,0,0,0
"4071",999999999,2014-03-04,3,4,2014,2,1,0,1,0
"8079",999999999,2014-03-04,3,4,2014,2,1,0,2,0
"12087",999999999,2014-03-04,3,4,2014,2,1,0,3,0
"16095",999999999,2014-03-04,3,4,2014,2,1,0,4,0
"20103",999999999,2014-03-04,3,4,2014,2,1,0,5,0
"76215",999999999,2014-03-04,3,4,2014,2,1,0,19,1
"80223",999999999,2014-03-04,3,4,2014,2,1,0,20,0
"84231",999999999,2014-03-04,3,4,2014,2,1,0,21,0
"88239",999999999,2014-03-04,3,4,2014,2,1,0,22,0
"92247",999999999,2014-03-04,3,4,2014,2,1,0,23,0
"64",999999999,2014-03-05,3,5,2014,3,1,0,0,0
"4072",999999999,2014-03-05,3,5,2014,3,1,0,1,0
"8080",999999999,2014-03-05,3,5,2014,3,1,0,2,0
"12088",999999999,2014-03-05,3,5,2014,3,1,0,3,0
"16096",999999999,2014-03-05,3,5,2014,3,1,0,4,0
"20104",999999999,2014-03-05,3,5,2014,3,1,0,5,0
"76216",999999999,2014-03-05,3,5,2014,3,1,0,19,1
"84232",999999999,2014-03-05,3,5,2014,3,1,0,21,0
"88240",999999999,2014-03-05,3,5,2014,3,1,0,22,0
"92248",999999999,2014-03-05,3,5,2014,3,1,0,23,0
"65",999999999,2014-03-06,3,6,2014,4,1,0,0,0
"4073",999999999,2014-03-06,3,6,2014,4,1,0,1,0
"8081",999999999,2014-03-06,3,6,2014,4,1,0,2,0
"12089",999999999,2014-03-06,3,6,2014,4,1,0,3,0
"16097",999999999,2014-03-06,3,6,2014,4,1,0,4,0
"20105",999999999,2014-03-06,3,6,2014,4,1,0,5,0
"76217",999999999,2014-03-06,3,6,2014,4,1,0,19,1
"80225",999999999,2014-03-06,3,6,2014,4,1,0,20,0
"84233",999999999,2014-03-06,3,6,2014,4,1,0,21,0
"88241",999999999,2014-03-06,3,6,2014,4,1,0,22,0
"92249",999999999,2014-03-06,3,6,2014,4,1,0,23,0
"66",999999999,2014-03-07,3,7,2014,5,1,0,0,0
"4074",999999999,2014-03-07,3,7,2014,5,1,0,1,0
"8082",999999999,2014-03-07,3,7,2014,5,1,0,2,0
"12090",999999999,2014-03-07,3,7,2014,5,1,0,3,0
"16098",999999999,2014-03-07,3,7,2014,5,1,0,4,0
"20106",999999999,2014-03-07,3,7,2014,5,1,0,5,0
"72210",999999999,2014-03-07,3,7,2014,5,1,0,18,1
"76218",999999999,2014-03-07,3,7,2014,5,1,0,19,1
"80226",999999999,2014-03-07,3,7,2014,5,1,0,20,0
"84234",999999999,2014-03-07,3,7,2014,5,1,0,21,0
"88242",999999999,2014-03-07,3,7,2014,5,1,0,22,0
"92250",999999999,2014-03-07,3,7,2014,5,1,0,23,0
"67",999999999,2014-03-08,3,8,2014,6,0,0,0,0
"4075",999999999,2014-03-08,3,8,2014,6,0,0,1,0
"8083",999999999,2014-03-08,3,8,2014,6,0,0,2,0
"12091",999999999,2014-03-08,3,8,2014,6,0,0,3,0
"16099",999999999,2014-03-08,3,8,2014,6,0,0,4,0
"20107",999999999,2014-03-08,3,8,2014,6,0,0,5,0
"24115",999999999,2014-03-08,3,8,2014,6,0,0,6,0
"28123",999999999,2014-03-08,3,8,2014,6,0,0,7,1
"32131",999999999,2014-03-08,3,8,2014,6,0,0,8,1
"36139",999999999,2014-03-08,3,8,2014,6,0,0,9,1
"40147",999999999,2014-03-08,3,8,2014,6,0,0,10,1
"44155",999999999,2014-03-08,3,8,2014,6,0,0,11,1
"48163",999999999,2014-03-08,3,8,2014,6,0,0,12,1
"52171",999999999,2014-03-08,3,8,2014,6,0,0,13,1
"56179",999999999,2014-03-08,3,8,2014,6,0,0,14,1
"60187",999999999,2014-03-08,3,8,2014,6,0,0,15,1
"64195",999999999,2014-03-08,3,8,2014,6,0,0,16,1
"68203",999999999,2014-03-08,3,8,2014,6,0,0,17,1
"72211",999999999,2014-03-08,3,8,2014,6,0,0,18,1
"76219",999999999,2014-03-08,3,8,2014,6,0,0,19,1
"80227",999999999,2014-03-08,3,8,2014,6,0,0,20,0
"84235",999999999,2014-03-08,3,8,2014,6,0,0,21,0
"88243",999999999,2014-03-08,3,8,2014,6,0,0,22,0
"92251",999999999,2014-03-08,3,8,2014,6,0,0,23,0
"68",999999999,2014-03-09,3,9,2014,0,0,0,0,0
"4076",999999999,2014-03-09,3,9,2014,0,0,0,1,0
"8084",999999999,2014-03-09,3,9,2014,0,0,0,2,0
"12092",999999999,2014-03-09,3,9,2014,0,0,0,3,0
"16100",999999999,2014-03-09,3,9,2014,0,0,0,4,0
"20108",999999999,2014-03-09,3,9,2014,0,0,0,5,0
"24116",999999999,2014-03-09,3,9,2014,0,0,0,6,0
"28124",999999999,2014-03-09,3,9,2014,0,0,0,7,1
"32132",999999999,2014-03-09,3,9,2014,0,0,0,8,1
"36140",999999999,2014-03-09,3,9,2014,0,0,0,9,1
"40148",999999999,2014-03-09,3,9,2014,0,0,0,10,1
"44156",999999999,2014-03-09,3,9,2014,0,0,0,11,1
"48164",999999999,2014-03-09,3,9,2014,0,0,0,12,1
"52172",999999999,2014-03-09,3,9,2014,0,0,0,13,1
"56180",999999999,2014-03-09,3,9,2014,0,0,0,14,1
"60188",999999999,2014-03-09,3,9,2014,0,0,0,15,1
"64196",999999999,2014-03-09,3,9,2014,0,0,0,16,1
"68204",999999999,2014-03-09,3,9,2014,0,0,0,17,1
"72212",999999999,2014-03-09,3,9,2014,0,0,0,18,1
"76220",999999999,2014-03-09,3,9,2014,0,0,0,19,1
"80228",999999999,2014-03-09,3,9,2014,0,0,0,20,0
"84236",999999999,2014-03-09,3,9,2014,0,0,0,21,0
"88244",999999999,2014-03-09,3,9,2014,0,0,0,22,0
"92252",999999999,2014-03-09,3,9,2014,0,0,0,23,0
"91",999999999,2014-04-01,4,1,2014,2,1,0,0,0
"4099",999999999,2014-04-01,4,1,2014,2,1,0,1,0
"8107",999999999,2014-04-01,4,1,2014,2,1,0,2,0
"12115",999999999,2014-04-01,4,1,2014,2,1,0,3,0
"16123",999999999,2014-04-01,4,1,2014,2,1,0,4,0
"20131",999999999,2014-04-01,4,1,2014,2,1,0,5,0
"76243",999999999,2014-04-01,4,1,2014,2,1,0,19,1
"80251",999999999,2014-04-01,4,1,2014,2,1,0,20,0
"84259",999999999,2014-04-01,4,1,2014,2,1,0,21,0
"88267",999999999,2014-04-01,4,1,2014,2,1,0,22,0
"92275",999999999,2014-04-01,4,1,2014,2,1,0,23,0
"100",999999999,2014-04-10,4,10,2014,4,1,0,0,0
"4108",999999999,2014-04-10,4,10,2014,4,1,0,1,0
"8116",999999999,2014-04-10,4,10,2014,4,1,0,2,0
"12124",999999999,2014-04-10,4,10,2014,4,1,0,3,0
"16132",999999999,2014-04-10,4,10,2014,4,1,0,4,0
"20140",999999999,2014-04-10,4,10,2014,4,1,0,5,0
"24148",999999999,2014-04-10,4,10,2014,4,1,0,6,0
"64228",999999999,2014-04-10,4,10,2014,4,1,0,16,1
"68236",999999999,2014-04-10,4,10,2014,4,1,0,17,1
"72244",999999999,2014-04-10,4,10,2014,4,1,0,18,1
"76252",999999999,2014-04-10,4,10,2014,4,1,0,19,1
"80260",999999999,2014-04-10,4,10,2014,4,1,0,20,0
"84268",999999999,2014-04-10,4,10,2014,4,1,0,21,0
"88276",999999999,2014-04-10,4,10,2014,4,1,0,22,0
"92284",999999999,2014-04-10,4,10,2014,4,1,0,23,0
"101",999999999,2014-04-11,4,11,2014,5,1,0,0,0
"4109",999999999,2014-04-11,4,11,2014,5,1,0,1,0
"8117",999999999,2014-04-11,4,11,2014,5,1,0,2,0
"12125",999999999,2014-04-11,4,11,2014,5,1,0,3,0
"16133",999999999,2014-04-11,4,11,2014,5,1,0,4,0
"20141",999999999,2014-04-11,4,11,2014,5,1,0,5,0
"24149",999999999,2014-04-11,4,11,2014,5,1,0,6,0
"64229",999999999,2014-04-11,4,11,2014,5,1,0,16,1
"68237",999999999,2014-04-11,4,11,2014,5,1,0,17,1
"72245",999999999,2014-04-11,4,11,2014,5,1,0,18,1
"76253",999999999,2014-04-11,4,11,2014,5,1,0,19,1
"80261",999999999,2014-04-11,4,11,2014,5,1,0,20,0
"84269",999999999,2014-04-11,4,11,2014,5,1,0,21,0
"88277",999999999,2014-04-11,4,11,2014,5,1,0,22,0
"92285",999999999,2014-04-11,4,11,2014,5,1,0,23,0
"102",999999999,2014-04-12,4,12,2014,6,0,0,0,0
"4110",999999999,2014-04-12,4,12,2014,6,0,0,1,0
"8118",999999999,2014-04-12,4,12,2014,6,0,0,2,0
"12126",999999999,2014-04-12,4,12,2014,6,0,0,3,0
"16134",999999999,2014-04-12,4,12,2014,6,0,0,4,0
"20142",999999999,2014-04-12,4,12,2014,6,0,0,5,0
"24150",999999999,2014-04-12,4,12,2014,6,0,0,6,0
"28158",999999999,2014-04-12,4,12,2014,6,0,0,7,1
"32166",999999999,2014-04-12,4,12,2014,6,0,0,8,1
"36174",999999999,2014-04-12,4,12,2014,6,0,0,9,1
"40182",999999999,2014-04-12,4,12,2014,6,0,0,10,1
"44190",999999999,2014-04-12,4,12,2014,6,0,0,11,1
"48198",999999999,2014-04-12,4,12,2014,6,0,0,12,1
"52206",999999999,2014-04-12,4,12,2014,6,0,0,13,1
"56214",999999999,2014-04-12,4,12,2014,6,0,0,14,1
"60222",999999999,2014-04-12,4,12,2014,6,0,0,15,1
"64230",999999999,2014-04-12,4,12,2014,6,0,0,16,1
"68238",999999999,2014-04-12,4,12,2014,6,0,0,17,1
"72246",999999999,2014-04-12,4,12,2014,6,0,0,18,1
"76254",999999999,2014-04-12,4,12,2014,6,0,0,19,1
"80262",999999999,2014-04-12,4,12,2014,6,0,0,20,0
"84270",999999999,2014-04-12,4,12,2014,6,0,0,21,0
"88278",999999999,2014-04-12,4,12,2014,6,0,0,22,0
"92286",999999999,2014-04-12,4,12,2014,6,0,0,23,0
"103",999999999,2014-04-13,4,13,2014,0,0,0,0,0
"4111",999999999,2014-04-13,4,13,2014,0,0,0,1,0
"8119",999999999,2014-04-13,4,13,2014,0,0,0,2,0
"12127",999999999,2014-04-13,4,13,2014,0,0,0,3,0
"16135",999999999,2014-04-13,4,13,2014,0,0,0,4,0
"20143",999999999,2014-04-13,4,13,2014,0,0,0,5,0
"24151",999999999,2014-04-13,4,13,2014,0,0,0,6,0
"28159",999999999,2014-04-13,4,13,2014,0,0,0,7,1
"32167",999999999,2014-04-13,4,13,2014,0,0,0,8,1
"36175",999999999,2014-04-13,4,13,2014,0,0,0,9,1
"40183",999999999,2014-04-13,4,13,2014,0,0,0,10,1
"44191",999999999,2014-04-13,4,13,2014,0,0,0,11,1
"48199",999999999,2014-04-13,4,13,2014,0,0,0,12,1
"52207",999999999,2014-04-13,4,13,2014,0,0,0,13,1
"56215",999999999,2014-04-13,4,13,2014,0,0,0,14,1
"60223",999999999,2014-04-13,4,13,2014,0,0,0,15,1
"64231",999999999,2014-04-13,4,13,2014,0,0,0,16,1
"68239",999999999,2014-04-13,4,13,2014,0,0,0,17,1
"72247",999999999,2014-04-13,4,13,2014,0,0,0,18,1
"76255",999999999,2014-04-13,4,13,2014,0,0,0,19,1
"80263",999999999,2014-04-13,4,13,2014,0,0,0,20,0
"84271",999999999,2014-04-13,4,13,2014,0,0,0,21,0
"88279",999999999,2014-04-13,4,13,2014,0,0,0,22,0
"92287",999999999,2014-04-13,4,13,2014,0,0,0,23,0
"104",999999999,2014-04-14,4,14,2014,1,1,0,0,0
"4112",999999999,2014-04-14,4,14,2014,1,1,0,1,0
"8120",999999999,2014-04-14,4,14,2014,1,1,0,2,0
"12128",999999999,2014-04-14,4,14,2014,1,1,0,3,0
"16136",999999999,2014-04-14,4,14,2014,1,1,0,4,0
"20144",999999999,2014-04-14,4,14,2014,1,1,0,5,0
"24152",999999999,2014-04-14,4,14,2014,1,1,0,6,0
"68240",999999999,2014-04-14,4,14,2014,1,1,0,17,1
"72248",999999999,2014-04-14,4,14,2014,1,1,0,18,1
"76256",999999999,2014-04-14,4,14,2014,1,1,0,19,1
"80264",999999999,2014-04-14,4,14,2014,1,1,0,20,0
"84272",999999999,2014-04-14,4,14,2014,1,1,0,21,0
"88280",999999999,2014-04-14,4,14,2014,1,1,0,22,0
"92288",999999999,2014-04-14,4,14,2014,1,1,0,23,0
"105",999999999,2014-04-15,4,15,2014,2,1,0,0,0
"4113",999999999,2014-04-15,4,15,2014,2,1,0,1,0
"8121",999999999,2014-04-15,4,15,2014,2,1,0,2,0
"12129",999999999,2014-04-15,4,15,2014,2,1,0,3,0
"16137",999999999,2014-04-15,4,15,2014,2,1,0,4,0
"20145",999999999,2014-04-15,4,15,2014,2,1,0,5,0
"24153",999999999,2014-04-15,4,15,2014,2,1,0,6,0
"72249",999999999,2014-04-15,4,15,2014,2,1,0,18,1
