"","Day","Hour","Temp","kWh"
"611","12/26/2014",10,46.04,51.7968040676692
"612","12/26/2014",11,46.94,51.7968040676692
"613","12/26/2014",12,48.02,51.7968040676692
"614","12/26/2014",13,48.92,51.7968040676692
"615","12/26/2014",14,48.92,51.7968040676692
"616","12/26/2014",15,48.02,51.7968040676692
"617","12/26/2014",16,48.02,51.7968040676692
"618","12/26/2014",17,46.04,51.7968040676692
"619","12/26/2014",18,44.96,51.7968040676692
"620","12/26/2014",19,44.06,51.7968040676692
"621","12/26/2014",20,42.98,18.2886585
"622","12/26/2014",21,42.98,18.2886585
"623","12/26/2014",22,42.08,18.2886585
"624","12/26/2014",23,41,18.2886585
"625","12/27/2014",0,39.92,18.2886585
"626","12/27/2014",1,39.92,18.2886585
"627","12/27/2014",2,41,18.2886585
"628","12/27/2014",3,41,18.2886585
"629","12/27/2014",4,39.92,18.2886585
"630","12/27/2014",5,41,18.2886585
"631","12/27/2014",6,39.92,18.2886585
"632","12/27/2014",7,41,71.1836411582089
"633","12/27/2014",8,42.98,71.1836411582089
"634","12/27/2014",9,44.96,71.1836411582089
"635","12/27/2014",10,48.02,71.1836411582089
"636","12/27/2014",11,50,71.1836411582089
"637","12/27/2014",12,51.98,71.1836411582089
"638","12/27/2014",13,51.8,71.1836411582089
"639","12/27/2014",14,51.98,71.1836411582089
"640","12/27/2014",15,50,71.1836411582089
"641","12/27/2014",16,48.02,71.1836411582089
"642","12/27/2014",17,46.94,71.1836411582089
"643","12/27/2014",18,46.04,71.1836411582089
"644","12/27/2014",19,44.96,71.1836411582089
"645","12/27/2014",20,44.06,18.2886585
"646","12/27/2014",21,42.98,18.2886585
"647","12/27/2014",22,44.06,18.2886585
"648","12/27/2014",23,42.98,18.2886585
"649","12/28/2014",0,44.96,18.2886585
"650","12/28/2014",1,44.96,18.2886585
"651","12/28/2014",2,44.96,18.2886585
"652","12/28/2014",3,44.96,18.2886585
"653","12/28/2014",4,44.96,18.2886585
"654","12/28/2014",5,44.96,18.2886585
"655","12/28/2014",6,44.96,18.2886585
"656","12/28/2014",7,46.04,71.1836411582089
"657","12/28/2014",8,46.04,71.1836411582089
"658","12/28/2014",9,46.94,71.1836411582089
"659","12/28/2014",10,48.02,71.1836411582089
"660","12/28/2014",11,48.92,71.1836411582089
"661","12/28/2014",12,50,71.1836411582089
"662","12/28/2014",13,51.08,71.1836411582089
"663","12/28/2014",14,51.98,71.1836411582089
"664","12/28/2014",15,48.92,71.1836411582089
"665","12/28/2014",16,46.94,71.1836411582089
"666","12/28/2014",17,46.94,71.1836411582089
"667","12/28/2014",18,46.04,71.1836411582089
"668","12/28/2014",19,44.96,71.1836411582089
"669","12/28/2014",20,44.06,18.2886585
"670","12/28/2014",21,42.08,18.2886585
"671","12/28/2014",22,41,18.2886585
"672","12/28/2014",23,39.92,18.2886585
"673","12/29/2014",0,39.02,18.2886585
"674","12/29/2014",1,37.94,18.2886585
"675","12/29/2014",2,37.04,18.2886585
"676","12/29/2014",3,35.96,18.2886585
"677","12/29/2014",4,35.96,18.2886585
"678","12/29/2014",5,35.96,18.2886585
"679","12/29/2014",6,35.06,18.2886585
"680","12/29/2014",7,35.06,51.7968040676692
"681","12/29/2014",8,35.06,51.7968040676692
"682","12/29/2014",9,39.02,51.7968040676692
"683","12/29/2014",10,39.92,51.7968040676692
"684","12/29/2014",11,41,51.7968040676692
"685","12/29/2014",12,39.92,51.7968040676692
"686","12/29/2014",13,41,51.7968040676692
"687","12/29/2014",14,39.92,51.7968040676692
"688","12/29/2014",15,39.92,51.7968040676692
"689","12/29/2014",16,39.02,51.7968040676692
"690","12/29/2014",17,37.94,51.7968040676692
"691","12/29/2014",18,35.06,51.7968040676692
"692","12/29/2014",19,33.08,51.7968040676692
"693","12/29/2014",20,32,18.2886585
"694","12/29/2014",21,30.92,18.2886585
"695","12/29/2014",22,30.92,18.2886585
"696","12/29/2014",23,30.02,18.2886585
"697","12/30/2014",0,28.04,18.2886585
"698","12/30/2014",1,26.96,18.2886585
"699","12/30/2014",2,24.98,18.2886585
"700","12/30/2014",3,24.08,18.2886585
"701","12/30/2014",4,24.08,18.2886585
"702","12/30/2014",5,23,18.2886585
"703","12/30/2014",6,23,18.2886585
"704","12/30/2014",7,23,51.7968040676692
"705","12/30/2014",8,24.08,51.7968040676692
"706","12/30/2014",9,24.98,51.7968040676692
"707","12/30/2014",10,26.06,51.7968040676692
"708","12/30/2014",11,26.96,51.7968040676692
"709","12/30/2014",12,28.04,51.7968040676692
"710","12/30/2014",13,28.94,51.7968040676692
"711","12/30/2014",14,30.02,51.7968040676692
"712","12/30/2014",15,28.94,51.7968040676692
"713","12/30/2014",16,28.04,51.7968040676692
"714","12/30/2014",17,26.96,51.7968040676692
"715","12/30/2014",18,26.06,51.7968040676692
"716","12/30/2014",19,24.98,51.7968040676692
"717","12/30/2014",20,24.98,18.2886585
"718","12/30/2014",21,24.08,18.2886585
"719","12/30/2014",22,23,18.2886585
"720","12/30/2014",23,21.92,18.2886585
"721","12/31/2014",0,21.02,18.2886585
"722","12/31/2014",1,19.94,18.2886585
"723","12/31/2014",2,19.94,18.2886585
"724","12/31/2014",3,19.94,18.2886585
"725","12/31/2014",4,19.94,18.2886585
"726","12/31/2014",5,19.94,18.2886585
"727","12/31/2014",6,19.94,18.2886585
"728","12/31/2014",7,21.02,51.7968040676692
"729","12/31/2014",8,24.08,51.7968040676692
"730","12/31/2014",9,26.06,51.7968040676692
"731","12/31/2014",10,28.04,51.7968040676692
"732","12/31/2014",11,28.94,51.7968040676692
"733","12/31/2014",12,28.94,51.7968040676692
"734","12/31/2014",13,28.94,51.7968040676692
"735","12/31/2014",14,28.94,51.7968040676692
"736","12/31/2014",15,28.04,51.7968040676692
"737","12/31/2014",16,26.96,51.7968040676692
"738","12/31/2014",17,26.06,51.7968040676692
"739","12/31/2014",18,26.06,51.7968040676692
"740","12/31/2014",19,24.98,51.7968040676692
"741","12/31/2014",20,24.98,18.2886585
"742","12/31/2014",21,23,18.2886585
"743","12/31/2014",22,21.92,18.2886585
"744","12/31/2014",23,21.92,18.2886585
