"","Account","Date","month","day","year","Day of Week","Weekday","kWh","hour","Peakhour"
"48296",999999999,2014-07-19,7,19,2014,6,0,96.915,12,1
"52304",999999999,2014-07-19,7,19,2014,6,0,95.594999,13,1
"56312",999999999,2014-07-19,7,19,2014,6,0,96.359997,14,1
"60320",999999999,2014-07-19,7,19,2014,6,0,95.924998,15,1
"64328",999999999,2014-07-19,7,19,2014,6,0,72.06,16,1
"68336",999999999,2014-07-19,7,19,2014,6,0,70.86,17,1
"72344",999999999,2014-07-19,7,19,2014,6,0,73.32,18,1
"76352",999999999,2014-07-19,7,19,2014,6,0,71.55,19,1
"80360",999999999,2014-07-19,7,19,2014,6,0,72,20,0
"84368",999999999,2014-07-19,7,19,2014,6,0,58.725,21,0
"88376",999999999,2014-07-19,7,19,2014,6,0,57.675,22,0
"92384",999999999,2014-07-19,7,19,2014,6,0,57.78,23,0
"183",999999999,2014-07-02,7,2,2014,3,1,70.08,0,0
"4191",999999999,2014-07-02,7,2,2014,3,1,70.02,1,0
"8199",999999999,2014-07-02,7,2,2014,3,1,69.195,2,0
"12207",999999999,2014-07-02,7,2,2014,3,1,68.925,3,0
"16215",999999999,2014-07-02,7,2,2014,3,1,68.955,4,0
"20223",999999999,2014-07-02,7,2,2014,3,1,69.585,5,0
"24231",999999999,2014-07-02,7,2,2014,3,1,94.649997,6,0
"28239",999999999,2014-07-02,7,2,2014,3,1,160.949997,7,1
"32247",999999999,2014-07-02,7,2,2014,3,1,188.669997,8,1
"36255",999999999,2014-07-02,7,2,2014,3,1,276.70499,9,1
"40263",999999999,2014-07-02,7,2,2014,3,1,451.03499,10,1
"44271",999999999,2014-07-02,7,2,2014,3,1,451.634987,11,1
"48279",999999999,2014-07-02,7,2,2014,3,1,452.084988,12,1
"52287",999999999,2014-07-02,7,2,2014,3,1,445.349992,13,1
"56295",999999999,2014-07-02,7,2,2014,3,1,440.939989,14,1
"60303",999999999,2014-07-02,7,2,2014,3,1,228.92999,15,1
"64311",999999999,2014-07-02,7,2,2014,3,1,268.874998,16,1
"68319",999999999,2014-07-02,7,2,2014,3,1,213.644996,17,1
"72327",999999999,2014-07-02,7,2,2014,3,1,207.599996,18,1
"76335",999999999,2014-07-02,7,2,2014,3,1,183.689998,19,1
"80343",999999999,2014-07-02,7,2,2014,3,1,172.619996,20,0
"84351",999999999,2014-07-02,7,2,2014,3,1,98.819999,21,0
"88359",999999999,2014-07-02,7,2,2014,3,1,78.36,22,0
"92367",999999999,2014-07-02,7,2,2014,3,1,78.315,23,0
"201",999999999,2014-07-20,7,20,2014,0,0,59.265,0,0
"4209",999999999,2014-07-20,7,20,2014,0,0,57.435,1,0
"8217",999999999,2014-07-20,7,20,2014,0,0,58.035,2,0
"12225",999999999,2014-07-20,7,20,2014,0,0,57.84,3,0
"16233",999999999,2014-07-20,7,20,2014,0,0,57.885,4,0
"20241",999999999,2014-07-20,7,20,2014,0,0,57.12,5,0
"24249",999999999,2014-07-20,7,20,2014,0,0,58.2,6,0
"28257",999999999,2014-07-20,7,20,2014,0,0,56.13,7,1
"32265",999999999,2014-07-20,7,20,2014,0,0,56.22,8,1
"36273",999999999,2014-07-20,7,20,2014,0,0,54.855,9,1
"40281",999999999,2014-07-20,7,20,2014,0,0,55.185,10,1
"44289",999999999,2014-07-20,7,20,2014,0,0,54.555,11,1
"48297",999999999,2014-07-20,7,20,2014,0,0,56.145,12,1
"52305",999999999,2014-07-20,7,20,2014,0,0,61.335,13,1
"56313",999999999,2014-07-20,7,20,2014,0,0,63.855,14,1
"60321",999999999,2014-07-20,7,20,2014,0,0,61.335,15,1
"64329",999999999,2014-07-20,7,20,2014,0,0,55.635,16,1
"68337",999999999,2014-07-20,7,20,2014,0,0,56.295,17,1
"72345",999999999,2014-07-20,7,20,2014,0,0,59.265,18,1
"76353",999999999,2014-07-20,7,20,2014,0,0,57.795,19,1
"80361",999999999,2014-07-20,7,20,2014,0,0,57.465,20,0
"84369",999999999,2014-07-20,7,20,2014,0,0,58.095,21,0
"88377",999999999,2014-07-20,7,20,2014,0,0,58.365,22,0
"92385",999999999,2014-07-20,7,20,2014,0,0,58.62,23,0
"202",999999999,2014-07-21,7,21,2014,1,1,59.58,0,0
"4210",999999999,2014-07-21,7,21,2014,1,1,58.02,1,0
"8218",999999999,2014-07-21,7,21,2014,1,1,58.065,2,0
"12226",999999999,2014-07-21,7,21,2014,1,1,58.83,3,0
"16234",999999999,2014-07-21,7,21,2014,1,1,136.379994,4,0
"20242",999999999,2014-07-21,7,21,2014,1,1,140.969999,5,0
"24250",999999999,2014-07-21,7,21,2014,1,1,142.334998,6,0
"28258",999999999,2014-07-21,7,21,2014,1,1,363.49499,7,1
"32266",999999999,2014-07-21,7,21,2014,1,1,410.699993,8,1
"36274",999999999,2014-07-21,7,21,2014,1,1,406.094987,9,1
"40282",999999999,2014-07-21,7,21,2014,1,1,406.874993,10,1
"44290",999999999,2014-07-21,7,21,2014,1,1,403.304997,11,1
"48298",999999999,2014-07-21,7,21,2014,1,1,389.999989,12,1
"52306",999999999,2014-07-21,7,21,2014,1,1,371.354991,13,1
"56314",999999999,2014-07-21,7,21,2014,1,1,364.289994,14,1
"60322",999999999,2014-07-21,7,21,2014,1,1,198.194997,15,1
"64330",999999999,2014-07-21,7,21,2014,1,1,130.079996,16,1
"68338",999999999,2014-07-21,7,21,2014,1,1,121.004998,17,1
"72346",999999999,2014-07-21,7,21,2014,1,1,121.019998,18,1
"76354",999999999,2014-07-21,7,21,2014,1,1,110.114999,19,1
"80362",999999999,2014-07-21,7,21,2014,1,1,102.764998,20,0
"84370",999999999,2014-07-21,7,21,2014,1,1,83.85,21,0
"88378",999999999,2014-07-21,7,21,2014,1,1,58.935,22,0
"92386",999999999,2014-07-21,7,21,2014,1,1,57.255,23,0
"203",999999999,2014-07-22,7,22,2014,2,1,58.5,0,0
"4211",999999999,2014-07-22,7,22,2014,2,1,57.315,1,0
"8219",999999999,2014-07-22,7,22,2014,2,1,57.03,2,0
"12227",999999999,2014-07-22,7,22,2014,2,1,57.6,3,0
"16235",999999999,2014-07-22,7,22,2014,2,1,135.629998,4,0
"20243",999999999,2014-07-22,7,22,2014,2,1,139.919999,5,0
"24251",999999999,2014-07-22,7,22,2014,2,1,288.929998,6,0
"28259",999999999,2014-07-22,7,22,2014,2,1,346.874989,7,1
"32267",999999999,2014-07-22,7,22,2014,2,1,390.599989,8,1
"36275",999999999,2014-07-22,7,22,2014,2,1,407.549993,9,1
"40283",999999999,2014-07-22,7,22,2014,2,1,412.289995,10,1
"44291",999999999,2014-07-22,7,22,2014,2,1,423.809989,11,1
"48299",999999999,2014-07-22,7,22,2014,2,1,434.60999,12,1
"52307",999999999,2014-07-22,7,22,2014,2,1,423.61499,13,1
"56315",999999999,2014-07-22,7,22,2014,2,1,408.044994,14,1
"60323",999999999,2014-07-22,7,22,2014,2,1,219.884995,15,1
"64331",999999999,2014-07-22,7,22,2014,2,1,196.604995,16,1
"68339",999999999,2014-07-22,7,22,2014,2,1,215.699995,17,1
"72347",999999999,2014-07-22,7,22,2014,2,1,205.004993,18,1
"76355",999999999,2014-07-22,7,22,2014,2,1,193.019995,19,1
"80363",999999999,2014-07-22,7,22,2014,2,1,184.019995,20,0
"84371",999999999,2014-07-22,7,22,2014,2,1,103.275,21,0
"88379",999999999,2014-07-22,7,22,2014,2,1,76.725,22,0
"92387",999999999,2014-07-22,7,22,2014,2,1,67.245,23,0
"204",999999999,2014-07-23,7,23,2014,3,1,64.23,0,0
"4212",999999999,2014-07-23,7,23,2014,3,1,62.325,1,0
"8220",999999999,2014-07-23,7,23,2014,3,1,61.56,2,0
"12228",999999999,2014-07-23,7,23,2014,3,1,60.57,3,0
"16236",999999999,2014-07-23,7,23,2014,3,1,59.805,4,0
"20244",999999999,2014-07-23,7,23,2014,3,1,61.095,5,0
"24252",999999999,2014-07-23,7,23,2014,3,1,188.834997,6,0
"28260",999999999,2014-07-23,7,23,2014,3,1,371.759994,7,1
"32268",999999999,2014-07-23,7,23,2014,3,1,433.739989,8,1
"36276",999999999,2014-07-23,7,23,2014,3,1,455.219988,9,1
"40284",999999999,2014-07-23,7,23,2014,3,1,460.619991,10,1
"44292",999999999,2014-07-23,7,23,2014,3,1,461.684999,11,1
"48300",999999999,2014-07-23,7,23,2014,3,1,462.314991,12,1
"52308",999999999,2014-07-23,7,23,2014,3,1,453.989992,13,1
"56316",999999999,2014-07-23,7,23,2014,3,1,439.964988,14,1
"60324",999999999,2014-07-23,7,23,2014,3,1,243.749993,15,1
"64332",999999999,2014-07-23,7,23,2014,3,1,276.449996,16,1
"68340",999999999,2014-07-23,7,23,2014,3,1,229.244995,17,1
"72348",999999999,2014-07-23,7,23,2014,3,1,218.699993,18,1
"76356",999999999,2014-07-23,7,23,2014,3,1,199.784993,19,1
"80364",999999999,2014-07-23,7,23,2014,3,1,193.394996,20,0
"84372",999999999,2014-07-23,7,23,2014,3,1,111.164999,21,0
"88380",999999999,2014-07-23,7,23,2014,3,1,78.015,22,0
"92388",999999999,2014-07-23,7,23,2014,3,1,76.95,23,0
"205",999999999,2014-07-24,7,24,2014,4,1,74.535,0,0
"4213",999999999,2014-07-24,7,24,2014,4,1,70.035,1,0
"8221",999999999,2014-07-24,7,24,2014,4,1,68.505,2,0
"12229",999999999,2014-07-24,7,24,2014,4,1,68.055,3,0
"16237",999999999,2014-07-24,7,24,2014,4,1,67.74,4,0
"20245",999999999,2014-07-24,7,24,2014,4,1,68.97,5,0
"24253",999999999,2014-07-24,7,24,2014,4,1,200.429995,6,0
"28261",999999999,2014-07-24,7,24,2014,4,1,364.124991,7,1
"32269",999999999,2014-07-24,7,24,2014,4,1,444.929998,8,1
"36277",999999999,2014-07-24,7,24,2014,4,1,454.604989,9,1
"40285",999999999,2014-07-24,7,24,2014,4,1,430.91999,10,1
"44293",999999999,2014-07-24,7,24,2014,4,1,419.894992,11,1
"48301",999999999,2014-07-24,7,24,2014,4,1,399.539996,12,1
"52309",999999999,2014-07-24,7,24,2014,4,1,380.95499,13,1
"56317",999999999,2014-07-24,7,24,2014,4,1,363.524994,14,1
"60325",999999999,2014-07-24,7,24,2014,4,1,198.134996,15,1
"64333",999999999,2014-07-24,7,24,2014,4,1,129.014997,16,1
"68341",999999999,2014-07-24,7,24,2014,4,1,121.649996,17,1
"72349",999999999,2014-07-24,7,24,2014,4,1,118.965,18,1
"76357",999999999,2014-07-24,7,24,2014,4,1,100.034999,19,1
"80365",999999999,2014-07-24,7,24,2014,4,1,94.079999,20,0
"84373",999999999,2014-07-24,7,24,2014,4,1,73.71,21,0
"88381",999999999,2014-07-24,7,24,2014,4,1,62.535,22,0
"92389",999999999,2014-07-24,7,24,2014,4,1,60.84,23,0
"206",999999999,2014-07-25,7,25,2014,5,1,61.44,0,0
"4214",999999999,2014-07-25,7,25,2014,5,1,61.32,1,0
"8222",999999999,2014-07-25,7,25,2014,5,1,62.205,2,0
"12230",999999999,2014-07-25,7,25,2014,5,1,62.49,3,0
"16238",999999999,2014-07-25,7,25,2014,5,1,139.139996,4,0
"20246",999999999,2014-07-25,7,25,2014,5,1,143.234997,5,0
"24254",999999999,2014-07-25,7,25,2014,5,1,144.104994,6,0
"28262",999999999,2014-07-25,7,25,2014,5,1,164.639995,7,1
"32270",999999999,2014-07-25,7,25,2014,5,1,380.849992,8,1
"36278",999999999,2014-07-25,7,25,2014,5,1,359.26499,9,1
"40286",999999999,2014-07-25,7,25,2014,5,1,355.559993,10,1
"44294",999999999,2014-07-25,7,25,2014,5,1,355.829992,11,1
"48302",999999999,2014-07-25,7,25,2014,5,1,348.929995,12,1
"52310",999999999,2014-07-25,7,25,2014,5,1,349.619996,13,1
"56318",999999999,2014-07-25,7,25,2014,5,1,335.339991,14,1
"60326",999999999,2014-07-25,7,25,2014,5,1,237.944998,15,1
"64334",999999999,2014-07-25,7,25,2014,5,1,204.719998,16,1
"68342",999999999,2014-07-25,7,25,2014,5,1,179.399998,17,1
"72350",999999999,2014-07-25,7,25,2014,5,1,179.159998,18,1
"76358",999999999,2014-07-25,7,25,2014,5,1,166.364998,19,1
"80366",999999999,2014-07-25,7,25,2014,5,1,153.119996,20,0
"84374",999999999,2014-07-25,7,25,2014,5,1,79.979999,21,0
"88382",999999999,2014-07-25,7,25,2014,5,1,57.825,22,0
"92390",999999999,2014-07-25,7,25,2014,5,1,56.46,23,0
"207",999999999,2014-07-26,7,26,2014,6,0,56.01,0,0
"4215",999999999,2014-07-26,7,26,2014,6,0,55.605,1,0
"8223",999999999,2014-07-26,7,26,2014,6,0,55.95,2,0
"12231",999999999,2014-07-26,7,26,2014,6,0,56.025,3,0
"16239",999999999,2014-07-26,7,26,2014,6,0,55.545,4,0
"20247",999999999,2014-07-26,7,26,2014,6,0,54.405,5,0
"24255",999999999,2014-07-26,7,26,2014,6,0,54.465,6,0
"28263",999999999,2014-07-26,7,26,2014,6,0,206.774996,7,1
"32271",999999999,2014-07-26,7,26,2014,6,0,211.814994,8,1
"36279",999999999,2014-07-26,7,26,2014,6,0,208.484993,9,1
"40287",999999999,2014-07-26,7,26,2014,6,0,208.229992,10,1
"44295",999999999,2014-07-26,7,26,2014,6,0,209.144997,11,1
"48303",999999999,2014-07-26,7,26,2014,6,0,196.784999,12,1
"52311",999999999,2014-07-26,7,26,2014,6,0,194.789994,13,1
"56319",999999999,2014-07-26,7,26,2014,6,0,192.404995,14,1
"60327",999999999,2014-07-26,7,26,2014,6,0,190.799997,15,1
"64335",999999999,2014-07-26,7,26,2014,6,0,136.274998,16,1
"68343",999999999,2014-07-26,7,26,2014,6,0,88.2,17,1
"72351",999999999,2014-07-26,7,26,2014,6,0,70.38,18,1
"76359",999999999,2014-07-26,7,26,2014,6,0,69.09,19,1
"80367",999999999,2014-07-26,7,26,2014,6,0,69.195,20,0
"84375",999999999,2014-07-26,7,26,2014,6,0,54.54,21,0
"88383",999999999,2014-07-26,7,26,2014,6,0,53.37,22,0
"92391",999999999,2014-07-26,7,26,2014,6,0,53.115,23,0
"208",999999999,2014-07-27,7,27,2014,0,0,54.06,0,0
"4216",999999999,2014-07-27,7,27,2014,0,0,53.79,1,0
"8224",999999999,2014-07-27,7,27,2014,0,0,53.25,2,0
"12232",999999999,2014-07-27,7,27,2014,0,0,53.13,3,0
"16240",999999999,2014-07-27,7,27,2014,0,0,53.055,4,0
"20248",999999999,2014-07-27,7,27,2014,0,0,52.65,5,0
"24256",999999999,2014-07-27,7,27,2014,0,0,53.445,6,0
"28264",999999999,2014-07-27,7,27,2014,0,0,53.025,7,1
"32272",999999999,2014-07-27,7,27,2014,0,0,113.294998,8,1
"36280",999999999,2014-07-27,7,27,2014,0,0,102.494999,9,1
"40288",999999999,2014-07-27,7,27,2014,0,0,102.84,10,1
"44296",999999999,2014-07-27,7,27,2014,0,0,97.71,11,1
"48304",999999999,2014-07-27,7,27,2014,0,0,104.925,12,1
"52312",999999999,2014-07-27,7,27,2014,0,0,100.634997,13,1
"56320",999999999,2014-07-27,7,27,2014,0,0,95.654999,14,1
"60328",999999999,2014-07-27,7,27,2014,0,0,103.259999,15,1
"64336",999999999,2014-07-27,7,27,2014,0,0,96.885,16,1
"68344",999999999,2014-07-27,7,27,2014,0,0,63.9,17,1
"72352",999999999,2014-07-27,7,27,2014,0,0,57.24,18,1
"76360",999999999,2014-07-27,7,27,2014,0,0,51.765,19,1
"80368",999999999,2014-07-27,7,27,2014,0,0,52.605,20,0
"84376",999999999,2014-07-27,7,27,2014,0,0,53.52,21,0
"88384",999999999,2014-07-27,7,27,2014,0,0,53.01,22,0
"92392",999999999,2014-07-27,7,27,2014,0,0,52.695,23,0
"209",999999999,2014-07-28,7,28,2014,1,1,54.51,0,0
"4217",999999999,2014-07-28,7,28,2014,1,1,53.76,1,0
"8225",999999999,2014-07-28,7,28,2014,1,1,53.775,2,0
"12233",999999999,2014-07-28,7,28,2014,1,1,52.755,3,0
"16241",999999999,2014-07-28,7,28,2014,1,1,53.28,4,0
"20249",999999999,2014-07-28,7,28,2014,1,1,54.6,5,0
"24257",999999999,2014-07-28,7,28,2014,1,1,78.39,6,0
"28265",999999999,2014-07-28,7,28,2014,1,1,204.974994,7,1
"32273",999999999,2014-07-28,7,28,2014,1,1,447.074994,8,1
"36281",999999999,2014-07-28,7,28,2014,1,1,449.489987,9,1
"40289",999999999,2014-07-28,7,28,2014,1,1,442.199988,10,1
"44297",999999999,2014-07-28,7,28,2014,1,1,434.279984,11,1
"48305",999999999,2014-07-28,7,28,2014,1,1,429.629997,12,1
"52313",999999999,2014-07-28,7,28,2014,1,1,419.384991,13,1
"56321",999999999,2014-07-28,7,28,2014,1,1,411.404986,14,1
"60329",999999999,2014-07-28,7,28,2014,1,1,214.739993,15,1
"64337",999999999,2014-07-28,7,28,2014,1,1,134.924999,16,1
"68345",999999999,2014-07-28,7,28,2014,1,1,119.174997,17,1
"72353",999999999,2014-07-28,7,28,2014,1,1,116.444998,18,1
"76361",999999999,2014-07-28,7,28,2014,1,1,101.639998,19,1
"80369",999999999,2014-07-28,7,28,2014,1,1,88.845,20,0
"84377",999999999,2014-07-28,7,28,2014,1,1,70.965,21,0
"88385",999999999,2014-07-28,7,28,2014,1,1,59.085,22,0
"92393",999999999,2014-07-28,7,28,2014,1,1,58.185,23,0
"210",999999999,2014-07-29,7,29,2014,2,1,59.295,0,0
"4218",999999999,2014-07-29,7,29,2014,2,1,58.275,1,0
"8226",999999999,2014-07-29,7,29,2014,2,1,57.51,2,0
"12234",999999999,2014-07-29,7,29,2014,2,1,58.08,3,0
"16242",999999999,2014-07-29,7,29,2014,2,1,134.894995,4,0
"20250",999999999,2014-07-29,7,29,2014,2,1,139.109998,5,0
"24258",999999999,2014-07-29,7,29,2014,2,1,272.684996,6,0
"28266",999999999,2014-07-29,7,29,2014,2,1,327.824994,7,1
"32274",999999999,2014-07-29,7,29,2014,2,1,369.239987,8,1
"36282",999999999,2014-07-29,7,29,2014,2,1,373.964997,9,1
"40290",999999999,2014-07-29,7,29,2014,2,1,366.224995,10,1
"44298",999999999,2014-07-29,7,29,2014,2,1,361.57499,11,1
"48306",999999999,2014-07-29,7,29,2014,2,1,360.764992,12,1
"52314",999999999,2014-07-29,7,29,2014,2,1,351.61499,13,1
"56322",999999999,2014-07-29,7,29,2014,2,1,341.564991,14,1
"60330",999999999,2014-07-29,7,29,2014,2,1,185.984994,15,1
"64338",999999999,2014-07-29,7,29,2014,2,1,120.659994,16,1
"68346",999999999,2014-07-29,7,29,2014,2,1,110.819999,17,1
"72354",999999999,2014-07-29,7,29,2014,2,1,111.749998,18,1
"76362",999999999,2014-07-29,7,29,2014,2,1,96.81,19,1
"80370",999999999,2014-07-29,7,29,2014,2,1,90.48,20,0
"84378",999999999,2014-07-29,7,29,2014,2,1,72.105,21,0
"88386",999999999,2014-07-29,7,29,2014,2,1,58.485,22,0
"92394",999999999,2014-07-29,7,29,2014,2,1,57.135,23,0
"184",999999999,2014-07-03,7,3,2014,4,1,78.51,0,0
"4192",999999999,2014-07-03,7,3,2014,4,1,77.94,1,0
"8200",999999999,2014-07-03,7,3,2014,4,1,78.03,2,0
"12208",999999999,2014-07-03,7,3,2014,4,1,77.88,3,0
"16216",999999999,2014-07-03,7,3,2014,4,1,77.52,4,0
"20224",999999999,2014-07-03,7,3,2014,4,1,78.99,5,0
"24232",999999999,2014-07-03,7,3,2014,4,1,183.734996,6,0
"28240",999999999,2014-07-03,7,3,2014,4,1,384.569989,7,1
"32248",999999999,2014-07-03,7,3,2014,4,1,437.009989,8,1
"36256",999999999,2014-07-03,7,3,2014,4,1,437.204987,9,1
"40264",999999999,2014-07-03,7,3,2014,4,1,387.134997,10,1
"44272",999999999,2014-07-03,7,3,2014,4,1,440.65499,11,1
"48280",999999999,2014-07-03,7,3,2014,4,1,438.269997,12,1
"52288",999999999,2014-07-03,7,3,2014,4,1,435.434992,13,1
"56296",999999999,2014-07-03,7,3,2014,4,1,427.934984,14,1
"60304",999999999,2014-07-03,7,3,2014,4,1,212.789994,15,1
"64312",999999999,2014-07-03,7,3,2014,4,1,186.464996,16,1
"68320",999999999,2014-07-03,7,3,2014,4,1,221.879997,17,1
"72328",999999999,2014-07-03,7,3,2014,4,1,202.619995,18,1
"76336",999999999,2014-07-03,7,3,2014,4,1,174.674997,19,1
"80344",999999999,2014-07-03,7,3,2014,4,1,170.339998,20,0
"84352",999999999,2014-07-03,7,3,2014,4,1,88.949999,21,0
"88360",999999999,2014-07-03,7,3,2014,4,1,70.2,22,0
"92368",999999999,2014-07-03,7,3,2014,4,1,63.15,23,0
"211",999999999,2014-07-30,7,30,2014,3,1,58.17,0,0
"4219",999999999,2014-07-30,7,30,2014,3,1,56.715,1,0
"8227",999999999,2014-07-30,7,30,2014,3,1,56.85,2,0
"12235",999999999,2014-07-30,7,30,2014,3,1,57.15,3,0
"16243",999999999,2014-07-30,7,30,2014,3,1,134.745,4,0
"20251",999999999,2014-07-30,7,30,2014,3,1,139.979995,5,0
"24259",999999999,2014-07-30,7,30,2014,3,1,287.159995,6,0
"28267",999999999,2014-07-30,7,30,2014,3,1,308.339995,7,1
"32275",999999999,2014-07-30,7,30,2014,3,1,345.479994,8,1
"36283",999999999,2014-07-30,7,30,2014,3,1,360.62999,9,1
"40291",999999999,2014-07-30,7,30,2014,3,1,363.719993,10,1
"44299",999999999,2014-07-30,7,30,2014,3,1,350.564994,11,1
"48307",999999999,2014-07-30,7,30,2014,3,1,353.93999,12,1
"52315",999999999,2014-07-30,7,30,2014,3,1,345.554994,13,1
"56323",999999999,2014-07-30,7,30,2014,3,1,337.169995,14,1
"60331",999999999,2014-07-30,7,30,2014,3,1,192.404996,15,1
"64339",999999999,2014-07-30,7,30,2014,3,1,135.569994,16,1
"68347",999999999,2014-07-30,7,30,2014,3,1,118.334999,17,1
"72355",999999999,2014-07-30,7,30,2014,3,1,114.224999,18,1
"76363",999999999,2014-07-30,7,30,2014,3,1,100.979998,19,1
"80371",999999999,2014-07-30,7,30,2014,3,1,94.004999,20,0
"84379",999999999,2014-07-30,7,30,2014,3,1,76.95,21,0
"88387",999999999,2014-07-30,7,30,2014,3,1,73.38,22,0
"92395",999999999,2014-07-30,7,30,2014,3,1,73.875,23,0
"212",999999999,2014-07-31,7,31,2014,4,1,75.195,0,0
"4220",999999999,2014-07-31,7,31,2014,4,1,73.23,1,0
"8228",999999999,2014-07-31,7,31,2014,4,1,73.305,2,0
"12236",999999999,2014-07-31,7,31,2014,4,1,74.055,3,0
"16244",999999999,2014-07-31,7,31,2014,4,1,152.174993,4,0
"20252",999999999,2014-07-31,7,31,2014,4,1,157.274995,5,0
"24260",999999999,2014-07-31,7,31,2014,4,1,294.644991,6,0
"28268",999999999,2014-07-31,7,31,2014,4,1,315.134989,7,1
"32276",999999999,2014-07-31,7,31,2014,4,1,358.15499,8,1
"36284",999999999,2014-07-31,7,31,2014,4,1,376.259994,9,1
"40292",999999999,2014-07-31,7,31,2014,4,1,374.12999,10,1
"44300",999999999,2014-07-31,7,31,2014,4,1,368.339991,11,1
"48308",999999999,2014-07-31,7,31,2014,4,1,361.889989,12,1
"52316",999999999,2014-07-31,7,31,2014,4,1,351.37499,13,1
"56324",999999999,2014-07-31,7,31,2014,4,1,340.814995,14,1
"60332",999999999,2014-07-31,7,31,2014,4,1,198.989996,15,1
"64340",999999999,2014-07-31,7,31,2014,4,1,126.929999,16,1
"68348",999999999,2014-07-31,7,31,2014,4,1,110.054998,17,1
"72356",999999999,2014-07-31,7,31,2014,4,1,113.009998,18,1
"76364",999999999,2014-07-31,7,31,2014,4,1,102.644999,19,1
"80372",999999999,2014-07-31,7,31,2014,4,1,96.9,20,0
"84380",999999999,2014-07-31,7,31,2014,4,1,76.395,21,0
"88388",999999999,2014-07-31,7,31,2014,4,1,72.225,22,0
"92396",999999999,2014-07-31,7,31,2014,4,1,70.935,23,0
"185",999999999,2014-07-04,7,4,2014,5,1,63.21,0,0
"4193",999999999,2014-07-04,7,4,2014,5,1,61.935,1,0
"8201",999999999,2014-07-04,7,4,2014,5,1,61.71,2,0
"12209",999999999,2014-07-04,7,4,2014,5,1,61.38,3,0
"16217",999999999,2014-07-04,7,4,2014,5,1,61.44,4,0
"20225",999999999,2014-07-04,7,4,2014,5,1,61.44,5,0
"24233",999999999,2014-07-04,7,4,2014,5,1,60.225,6,0
"28241",999999999,2014-07-04,7,4,2014,5,1,60.255,7,1
"32249",999999999,2014-07-04,7,4,2014,5,1,59.265,8,1
"36257",999999999,2014-07-04,7,4,2014,5,1,58.38,9,1
"40265",999999999,2014-07-04,7,4,2014,5,1,58.245,10,1
"44273",999999999,2014-07-04,7,4,2014,5,1,59.775,11,1
"48281",999999999,2014-07-04,7,4,2014,5,1,59.715,12,1
"52289",999999999,2014-07-04,7,4,2014,5,1,58.935,13,1
"56297",999999999,2014-07-04,7,4,2014,5,1,58.62,14,1
"60305",999999999,2014-07-04,7,4,2014,5,1,58.56,15,1
"64313",999999999,2014-07-04,7,4,2014,5,1,58.605,16,1
"68321",999999999,2014-07-04,7,4,2014,5,1,59.25,17,1
"72329",999999999,2014-07-04,7,4,2014,5,1,60.66,18,1
"76337",999999999,2014-07-04,7,4,2014,5,1,60.285,19,1
"80345",999999999,2014-07-04,7,4,2014,5,1,61.485,20,0
"84353",999999999,2014-07-04,7,4,2014,5,1,61.77,21,0
"88361",999999999,2014-07-04,7,4,2014,5,1,61.905,22,0
"92369",999999999,2014-07-04,7,4,2014,5,1,62.265,23,0
"186",999999999,2014-07-05,7,5,2014,6,0,62.49,0,0
"4194",999999999,2014-07-05,7,5,2014,6,0,61.155,1,0
"8202",999999999,2014-07-05,7,5,2014,6,0,66.78,2,0
"12210",999999999,2014-07-05,7,5,2014,6,0,69.915,3,0
"16218",999999999,2014-07-05,7,5,2014,6,0,69.12,4,0
"20226",999999999,2014-07-05,7,5,2014,6,0,60.33,5,0
"24234",999999999,2014-07-05,7,5,2014,6,0,60.195,6,0
"28242",999999999,2014-07-05,7,5,2014,6,0,102.869999,7,1
"32250",999999999,2014-07-05,7,5,2014,6,0,107.024999,8,1
"36258",999999999,2014-07-05,7,5,2014,6,0,105.284998,9,1
"40266",999999999,2014-07-05,7,5,2014,6,0,104.564999,10,1
"44274",999999999,2014-07-05,7,5,2014,6,0,104.894997,11,1
"48282",999999999,2014-07-05,7,5,2014,6,0,99.674998,12,1
"52290",999999999,2014-07-05,7,5,2014,6,0,99.209998,13,1
"56298",999999999,2014-07-05,7,5,2014,6,0,98.999998,14,1
"60306",999999999,2014-07-05,7,5,2014,6,0,99.359999,15,1
"64314",999999999,2014-07-05,7,5,2014,6,0,75.33,16,1
"68322",999999999,2014-07-05,7,5,2014,6,0,74.28,17,1
"72330",999999999,2014-07-05,7,5,2014,6,0,76.935,18,1
"76338",999999999,2014-07-05,7,5,2014,6,0,76.155,19,1
"80346",999999999,2014-07-05,7,5,2014,6,0,75.12,20,0
"84354",999999999,2014-07-05,7,5,2014,6,0,61.08,21,0
"88362",999999999,2014-07-05,7,5,2014,6,0,59.88,22,0
"92370",999999999,2014-07-05,7,5,2014,6,0,60.345,23,0
"187",999999999,2014-07-06,7,6,2014,0,0,60.21,0,0
"4195",999999999,2014-07-06,7,6,2014,0,0,60.525,1,0
"8203",999999999,2014-07-06,7,6,2014,0,0,60.21,2,0
"12211",999999999,2014-07-06,7,6,2014,0,0,60.015,3,0
"16219",999999999,2014-07-06,7,6,2014,0,0,60.24,4,0
"20227",999999999,2014-07-06,7,6,2014,0,0,59.295,5,0
"24235",999999999,2014-07-06,7,6,2014,0,0,59.01,6,0
"28243",999999999,2014-07-06,7,6,2014,0,0,58.755,7,1
"32251",999999999,2014-07-06,7,6,2014,0,0,58.35,8,1
