"","Date","Hour","Temp"
"3812",2014-06-16,11,70
"4142",2014-06-16,12,70
"4471",2014-06-16,13,69.1
"4802",2014-06-16,14,69.1
"5134",2014-06-16,15,70
"5467",2014-06-16,16,71.1
"5798",2014-06-16,17,71.1
"6130",2014-06-16,18,68
"6462",2014-06-16,19,72
"6796",2014-06-16,20,69.1
"7130",2014-06-16,21,69.1
"7459",2014-06-16,22,68
"7787",2014-06-16,23,68
"168",2014-06-17,0,68
"500",2014-06-17,1,66.9
"833",2014-06-17,2,66.9
"1165",2014-06-17,3,66
"1498",2014-06-17,4,63
"1827",2014-06-17,5,62.1
"2157",2014-06-17,6,64
"2489",2014-06-17,7,66.9
"2819",2014-06-17,8,70
"3151",2014-06-17,9,73.9
"3484",2014-06-17,10,77
"3813",2014-06-17,11,80.1
"4143",2014-06-17,12,81
"4472",2014-06-17,13,82.9
"4803",2014-06-17,14,80.1
"5135",2014-06-17,15,82.9
"5468",2014-06-17,16,82.9
"5799",2014-06-17,17,81
"6131",2014-06-17,18,80.1
"6463",2014-06-17,19,78.1
"6797",2014-06-17,20,73.9
"7131",2014-06-17,21,72
"7460",2014-06-17,22,70
"7788",2014-06-17,23,70
"169",2014-06-18,0,73.9
"501",2014-06-18,1,68
"834",2014-06-18,2,71.1
"1166",2014-06-18,3,73.9
"1499",2014-06-18,4,72
"1828",2014-06-18,5,72
"2158",2014-06-18,6,73.9
"2490",2014-06-18,7,78.1
"2820",2014-06-18,8,79
"3152",2014-06-18,9,81
"3485",2014-06-18,10,82.9
"3814",2014-06-18,11,82.9
"4144",2014-06-18,12,84.9
"4473",2014-06-18,13,84
"4804",2014-06-18,14,84.9
"5136",2014-06-18,15,86
"5469",2014-06-18,16,84.9
"5800",2014-06-18,17,84.9
"6132",2014-06-18,18,82.9
"6464",2014-06-18,19,82
"6798",2014-06-18,20,80.1
"7132",2014-06-18,21,79
"7461",2014-06-18,22,78.1
"7789",2014-06-18,23,75.9
"170",2014-06-19,0,66.9
"502",2014-06-19,1,73
"835",2014-06-19,2,72
"1167",2014-06-19,3,71.1
"1500",2014-06-19,4,71.1
"1829",2014-06-19,5,71.6
"2159",2014-06-19,6,71.1
"2491",2014-06-19,7,72
"2821",2014-06-19,8,72
"3153",2014-06-19,9,75
"3486",2014-06-19,10,79
"3815",2014-06-19,11,80.1
"4145",2014-06-19,12,80.1
"4474",2014-06-19,13,82
"4805",2014-06-19,14,82.9
"5137",2014-06-19,15,84
"5470",2014-06-19,16,82.9
"5801",2014-06-19,17,82.9
"6133",2014-06-19,18,81
"6465",2014-06-19,19,78.1
"6799",2014-06-19,20,75.9
"7133",2014-06-19,21,73
"7462",2014-06-19,22,71.1
"7790",2014-06-19,23,68
"171",2014-06-20,0,61
"503",2014-06-20,1,66
"836",2014-06-20,2,64
"1168",2014-06-20,3,64
"1501",2014-06-20,4,63
"1830",2014-06-20,5,63
"2160",2014-06-20,6,64
"2492",2014-06-20,7,66.9
"2822",2014-06-20,8,69.1
"3154",2014-06-20,9,72
"3487",2014-06-20,10,73
"3816",2014-06-20,11,73.9
"4146",2014-06-20,12,73.9
"4475",2014-06-20,13,75.9
"4806",2014-06-20,14,75
"5138",2014-06-20,15,77
"5471",2014-06-20,16,77
"5802",2014-06-20,17,73.9
"6134",2014-06-20,18,73
"6466",2014-06-20,19,70
"6800",2014-06-20,20,66.9
"7134",2014-06-20,21,64.9
"7463",2014-06-20,22,63
"7791",2014-06-20,23,62.1
"172",2014-06-21,0,64.9
"504",2014-06-21,1,60.1
"837",2014-06-21,2,59
"1169",2014-06-21,3,57.9
"1502",2014-06-21,4,57.9
"1831",2014-06-21,5,57.9
"2161",2014-06-21,6,60.1
"2493",2014-06-21,7,62.1
"2823",2014-06-21,8,64.9
"3155",2014-06-21,9,68
"3488",2014-06-21,10,70
"3817",2014-06-21,11,72
"4147",2014-06-21,12,73
"4476",2014-06-21,13,73
"4807",2014-06-21,14,71.1
"5139",2014-06-21,15,71.1
"5472",2014-06-21,16,71.1
"5803",2014-06-21,17,68
"6135",2014-06-21,18,66.9
"6467",2014-06-21,19,66
"6801",2014-06-21,20,64.9
"7135",2014-06-21,21,64
"7464",2014-06-21,22,64.9
"7792",2014-06-21,23,64.9
"173",2014-06-22,0,62.1
"505",2014-06-22,1,64
"838",2014-06-22,2,62.1
"1170",2014-06-22,3,60.1
"1503",2014-06-22,4,60.1
"1832",2014-06-22,5,60.1
"2162",2014-06-22,6,62.1
"2494",2014-06-22,7,66.9
"2824",2014-06-22,8,66.9
"3156",2014-06-22,9,68
"3489",2014-06-22,10,70
"3818",2014-06-22,11,69.1
"4148",2014-06-22,12,68
"4477",2014-06-22,13,70
"4808",2014-06-22,14,70
"5140",2014-06-22,15,70
"5473",2014-06-22,16,68
"5804",2014-06-22,17,68
"6136",2014-06-22,18,66.9
"6468",2014-06-22,19,66
"6802",2014-06-22,20,64
"7136",2014-06-22,21,63
"7465",2014-06-22,22,63
"7793",2014-06-22,23,63
"174",2014-06-23,0,63
"506",2014-06-23,1,60.1
"839",2014-06-23,2,61
"1171",2014-06-23,3,60.1
"1504",2014-06-23,4,60.1
"1833",2014-06-23,5,60.1
"2163",2014-06-23,6,62.1
"2495",2014-06-23,7,63
"2825",2014-06-23,8,66.9
"3157",2014-06-23,9,70
"3490",2014-06-23,10,70
"3819",2014-06-23,11,70
"4149",2014-06-23,12,72
"4478",2014-06-23,13,72
"4809",2014-06-23,14,73.9
"5141",2014-06-23,15,73
"5474",2014-06-23,16,72
"5805",2014-06-23,17,72
"6137",2014-06-23,18,75.45
"6469",2014-06-23,19,70
"6803",2014-06-23,20,68
"7137",2014-06-23,21,66
"7466",2014-06-23,22,64.9
"7794",2014-06-23,23,66
"175",2014-06-24,0,68
"507",2014-06-24,1,62.1
"840",2014-06-24,2,62.1
"1172",2014-06-24,3,61
"1505",2014-06-24,4,62.1
"1834",2014-06-24,5,62.1
"2164",2014-06-24,6,64
"2496",2014-06-24,7,66
"2826",2014-06-24,8,71.1
"3158",2014-06-24,9,73
"3491",2014-06-24,10,79
"3820",2014-06-24,11,80.1
"4150",2014-06-24,12,82
"4479",2014-06-24,13,82
"4810",2014-06-24,14,82
"5142",2014-06-24,15,81
"5475",2014-06-24,16,78.1
"5806",2014-06-24,17,75
"6138",2014-06-24,18,73.9
"6470",2014-06-24,19,72
"6804",2014-06-24,20,70
"7138",2014-06-24,21,69.1
"7467",2014-06-24,22,69.1
"7795",2014-06-24,23,68
"176",2014-06-25,0,73.4
"508",2014-06-25,1,68
"841",2014-06-25,2,66.9
"1173",2014-06-25,3,66.9
"1506",2014-06-25,4,66.9
"1835",2014-06-25,5,66.9
"2165",2014-06-25,6,69.1
"2497",2014-06-25,7,73
"2827",2014-06-25,8,77
"3159",2014-06-25,9,80.1
"3492",2014-06-25,10,82.9
"3821",2014-06-25,11,86
"4151",2014-06-25,12,87.1
"4480",2014-06-25,13,87.1
"4811",2014-06-25,14,88
"5143",2014-06-25,15,87.1
"5476",2014-06-25,16,87.1
"5807",2014-06-25,17,84
"6139",2014-06-25,18,80.1
"6471",2014-06-25,19,77
"6805",2014-06-25,20,75.9
"7468",2014-06-25,22,73
"7796",2014-06-25,23,73
"177",2014-06-26,0,61
"509",2014-06-26,1,73.65
"842",2014-06-26,2,73.9
"1174",2014-06-26,3,72.7
"1507",2014-06-26,4,73.32
"1836",2014-06-26,5,73.2666666666667
"2166",2014-06-26,6,73.9
"2498",2014-06-26,7,73.2
"2828",2014-06-26,8,75
"3160",2014-06-26,9,77
"3493",2014-06-26,10,76.1
"3822",2014-06-26,11,68.1
"4152",2014-06-26,12,69.1
"4481",2014-06-26,13,67
"4812",2014-06-26,14,65.7666666666667
"5144",2014-06-26,15,64.2666666666667
"5477",2014-06-26,16,64.9
"5808",2014-06-26,17,64
"6140",2014-06-26,18,63
"6472",2014-06-26,19,63
"6806",2014-06-26,20,62.1
"7139",2014-06-26,21,62.1
"7469",2014-06-26,22,61
"7797",2014-06-26,23,61
"178",2014-06-27,0,66.9
"510",2014-06-27,1,62.1
"843",2014-06-27,2,61
"1175",2014-06-27,3,60.1
"1508",2014-06-27,4,61
"1837",2014-06-27,5,61
"2167",2014-06-27,6,63
"2499",2014-06-27,7,66
"2829",2014-06-27,8,68
"3161",2014-06-27,9,70
"3494",2014-06-27,10,69.1
"3823",2014-06-27,11,69.1
"4153",2014-06-27,12,71.1
"4482",2014-06-27,13,70
"4813",2014-06-27,14,71.1
"5145",2014-06-27,15,71.1
"5478",2014-06-27,16,70
"5809",2014-06-27,17,70
"6141",2014-06-27,18,70
"6473",2014-06-27,19,70
"6807",2014-06-27,20,70
"7140",2014-06-27,21,69.1
"7470",2014-06-27,22,68
"7798",2014-06-27,23,68
"179",2014-06-28,0,66.9
"511",2014-06-28,1,66.9
"844",2014-06-28,2,68
"1176",2014-06-28,3,64
"1509",2014-06-28,4,60.1
"1838",2014-06-28,5,61
"2168",2014-06-28,6,66.9
"2500",2014-06-28,7,70
"2830",2014-06-28,8,73
"3162",2014-06-28,9,71.1
"3495",2014-06-28,10,73
"3824",2014-06-28,11,75.9
"4154",2014-06-28,12,77
"4483",2014-06-28,13,80.1
"4814",2014-06-28,14,79
"5146",2014-06-28,15,78.1
"5479",2014-06-28,16,78.1
"5810",2014-06-28,17,75.9
"6142",2014-06-28,18,75.9
"6474",2014-06-28,19,73
"6808",2014-06-28,20,70
"7141",2014-06-28,21,71.1
"7471",2014-06-28,22,71.1
"7799",2014-06-28,23,69.1
"180",2014-06-29,0,68
"512",2014-06-29,1,66
"845",2014-06-29,2,64.9
"1177",2014-06-29,3,64
"1510",2014-06-29,4,62.1
"1839",2014-06-29,5,63
"2169",2014-06-29,6,66
"2501",2014-06-29,7,71.1
"2831",2014-06-29,8,77
"3163",2014-06-29,9,77
"3496",2014-06-29,10,80.1
"3825",2014-06-29,11,81
"4155",2014-06-29,12,80.1
"4484",2014-06-29,13,81
"4815",2014-06-29,14,84.9
"5147",2014-06-29,15,84.9
"5480",2014-06-29,16,84.9
"5811",2014-06-29,17,82
"6143",2014-06-29,18,78.1
"6475",2014-06-29,19,73.9
"6809",2014-06-29,20,72
"7142",2014-06-29,21,70
"7472",2014-06-29,22,70
"7800",2014-06-29,23,69.1
"181",2014-06-30,0,73
"513",2014-06-30,1,66.9
"846",2014-06-30,2,66.9
"1178",2014-06-30,3,66
"1511",2014-06-30,4,64.9
"1840",2014-06-30,5,64.9
"2170",2014-06-30,6,67.1
"2502",2014-06-30,7,71.1
"2832",2014-06-30,8,75.9
"3164",2014-06-30,9,80.1
"3497",2014-06-30,10,82.9
"3826",2014-06-30,11,84.9
"4156",2014-06-30,12,87.1
"4485",2014-06-30,13,88
"4816",2014-06-30,14,88
"5148",2014-06-30,15,88
"5481",2014-06-30,16,88
"5812",2014-06-30,17,87.1
"6144",2014-06-30,18,84
"6476",2014-06-30,19,82
"6810",2014-06-30,20,79
"7143",2014-06-30,21,77
"7473",2014-06-30,22,75
"7801",2014-06-30,23,73.9
"182",2014-07-01,0,75
"514",2014-07-01,1,72
"847",2014-07-01,2,71.1
"1179",2014-07-01,3,71.1
"1512",2014-07-01,4,70
"1841",2014-07-01,5,70
"2171",2014-07-01,6,72
"2503",2014-07-01,7,75
"2833",2014-07-01,8,79
"3165",2014-07-01,9,81
"3498",2014-07-01,10,84
"3827",2014-07-01,11,87.1
"4157",2014-07-01,12,87.1
"4486",2014-07-01,13,88
"4817",2014-07-01,14,86
"5149",2014-07-01,15,86
"5482",2014-07-01,16,87.1
"5813",2014-07-01,17,84
"6145",2014-07-01,18,82
"6477",2014-07-01,19,81
"6811",2014-07-01,20,79
"7144",2014-07-01,21,79
"7474",2014-07-01,22,77
"7802",2014-07-01,23,75.9
"183",2014-07-02,0,75.9
"515",2014-07-02,1,75
"848",2014-07-02,2,73.9
"1180",2014-07-02,3,73.9
"1513",2014-07-02,4,73
"1842",2014-07-02,5,73
"2172",2014-07-02,6,75
"2504",2014-07-02,7,77
"2834",2014-07-02,8,81
"3166",2014-07-02,9,82
"3499",2014-07-02,10,84.9
"3828",2014-07-02,11,88
"4158",2014-07-02,12,89.1
"4487",2014-07-02,13,90
"4818",2014-07-02,14,91
"5150",2014-07-02,15,89.1
"5483",2014-07-02,16,87.1
"5814",2014-07-02,17,87.1
"6146",2014-07-02,18,84.9
"6478",2014-07-02,19,81
"6812",2014-07-02,20,79
"7145",2014-07-02,21,77
"7475",2014-07-02,22,77
"7803",2014-07-02,23,77
"184",2014-07-03,0,71.1
"516",2014-07-03,1,75
"849",2014-07-03,2,75.1
"1181",2014-07-03,3,75.9
"1514",2014-07-03,4,75.9
"1843",2014-07-03,5,75.9
"2173",2014-07-03,6,75.8
"2505",2014-07-03,7,79
"2835",2014-07-03,8,81
"3167",2014-07-03,9,82
"3500",2014-07-03,10,75.9
"3829",2014-07-03,11,78.1
"4159",2014-07-03,12,84
"4488",2014-07-03,13,82.9
"4819",2014-07-03,14,89.1
"5151",2014-07-03,15,90
"5484",2014-07-03,16,91
"5815",2014-07-03,17,89.1
"6147",2014-07-03,18,84.9
"6479",2014-07-03,19,79
"6813",2014-07-03,20,79
"7146",2014-07-03,21,79
"7476",2014-07-03,22,75.475
"7804",2014-07-03,23,71.88
"185",2014-07-04,0,64.525
"517",2014-07-04,1,68
"850",2014-07-04,2,70
"1182",2014-07-04,3,70
"1515",2014-07-04,4,70
"1844",2014-07-04,5,72
"2174",2014-07-04,6,72
"2506",2014-07-04,7,73.65
"2836",2014-07-04,8,73
"3168",2014-07-04,9,73.65
"3501",2014-07-04,10,75.9
"3830",2014-07-04,11,73
"4160",2014-07-04,12,73.9
"4489",2014-07-04,13,71.8
"4820",2014-07-04,14,69.625
"5152",2014-07-04,15,68.72
"5485",2014-07-04,16,67.55
"5816",2014-07-04,17,65.55
"6148",2014-07-04,18,64.5666666666667
"6480",2014-07-04,19,64.525
"6814",2014-07-04,20,64.5666666666667
"7147",2014-07-04,21,64.9
"7477",2014-07-04,22,64
"7805",2014-07-04,23,64.5666666666667
"186",2014-07-05,0,71.1
"518",2014-07-05,1,63.76
"851",2014-07-05,2,62.475
"1183",2014-07-05,3,60.9
"1516",2014-07-05,4,59
"1845",2014-07-05,5,60.1
"2175",2014-07-05,6,60.1
"2507",2014-07-05,7,61
"2837",2014-07-05,8,64.9
"3169",2014-07-05,9,69.1
"3502",2014-07-05,10,72
"3831",2014-07-05,11,73.9
"4161",2014-07-05,12,75
"4490",2014-07-05,13,75.9
"4821",2014-07-05,14,78.1
"5153",2014-07-05,15,78.1
"5486",2014-07-05,16,79
"5817",2014-07-05,17,80.1
"6149",2014-07-05,18,79
"6481",2014-07-05,19,77
"6815",2014-07-05,20,75
"7148",2014-07-05,21,73.9
"7478",2014-07-05,22,73.9
"7806",2014-07-05,23,73
"187",2014-07-06,0,70
"519",2014-07-06,1,70
"852",2014-07-06,2,70
"1184",2014-07-06,3,69.1
"1517",2014-07-06,4,68
"1846",2014-07-06,5,68
"2176",2014-07-06,6,69.1
"2508",2014-07-06,7,71.1
"2838",2014-07-06,8,73.9
"3170",2014-07-06,9,75.9
"3503",2014-07-06,10,79
"3832",2014-07-06,11,81
"4162",2014-07-06,12,82
"4491",2014-07-06,13,82.9
"4822",2014-07-06,14,84
"5154",2014-07-06,15,84
"5487",2014-07-06,16,84
"5818",2014-07-06,17,82.9
"6150",2014-07-06,18,82
"6482",2014-07-06,19,80.1
"6816",2014-07-06,20,77
"7149",2014-07-06,21,75
"7479",2014-07-06,22,73
"7807",2014-07-06,23,71.1
"188",2014-07-07,0,77
"520",2014-07-07,1,70
"853",2014-07-07,2,70
"1185",2014-07-07,3,70
"1518",2014-07-07,4,70
"1847",2014-07-07,5,70
"2177",2014-07-07,6,70
"2509",2014-07-07,7,71.1
"2839",2014-07-07,8,71.1
"3171",2014-07-07,9,75
"3504",2014-07-07,10,79
"3833",2014-07-07,11,82
"4163",2014-07-07,12,84.9
"4492",2014-07-07,13,87.1
"4823",2014-07-07,14,87.1
"5155",2014-07-07,15,87.1
"5488",2014-07-07,16,87.1
"5819",2014-07-07,17,85.45
"6151",2014-07-07,18,82.4
"6483",2014-07-07,19,80.7333333333333
"6817",2014-07-07,20,80.1
"7150",2014-07-07,21,78.9
"7480",2014-07-07,22,77.35
"7808",2014-07-07,23,75
"189",2014-07-08,0,73.9
"521",2014-07-08,1,75
"854",2014-07-08,2,75.9
"1186",2014-07-08,3,73.9
"1519",2014-07-08,4,73.9
"1848",2014-07-08,5,73.9
"2178",2014-07-08,6,75
"2510",2014-07-08,7,77
"2840",2014-07-08,8,78.1
"3172",2014-07-08,9,82.9
"3505",2014-07-08,10,82
"3834",2014-07-08,11,87.1
"4164",2014-07-08,12,88
"4493",2014-07-08,13,89.1
"4824",2014-07-08,14,90
"5156",2014-07-08,15,91
"5489",2014-07-08,16,89.1
"5820",2014-07-08,17,87.1
"6152",2014-07-08,18,82.9
"6484",2014-07-08,19,78.1
"6818",2014-07-08,20,75.9
"7151",2014-07-08,21,73.9
"7481",2014-07-08,22,73
"7809",2014-07-08,23,73
"190",2014-07-09,0,75.9
"522",2014-07-09,1,75
"855",2014-07-09,2,75
"1187",2014-07-09,3,75.9
"1520",2014-07-09,4,75
"1849",2014-07-09,5,73
"2179",2014-07-09,6,73.9
"2511",2014-07-09,7,75.9
"2841",2014-07-09,8,79
"3173",2014-07-09,9,81
"3835",2014-07-09,11,84.9
"4165",2014-07-09,12,86
"4494",2014-07-09,13,86
"4825",2014-07-09,14,88
"5157",2014-07-09,15,88
"5490",2014-07-09,16,86
"5821",2014-07-09,17,86
"6485",2014-07-09,19,80.1
"6819",2014-07-09,20,77
"7152",2014-07-09,21,75
"7482",2014-07-09,22,75.9
"7810",2014-07-09,23,77
"191",2014-07-10,0,68
"523",2014-07-10,1,73.9
"856",2014-07-10,2,73.9
"1188",2014-07-10,3,72
"1521",2014-07-10,4,71.1
"1850",2014-07-10,5,71.1
"2180",2014-07-10,6,72
"2512",2014-07-10,7,73.9
"2842",2014-07-10,8,75
"3174",2014-07-10,9,77
"3506",2014-07-10,10,77
"3836",2014-07-10,11,78.1
"4166",2014-07-10,12,80.1
"4495",2014-07-10,13,81
"4826",2014-07-10,14,80.1
"5158",2014-07-10,15,80.1
"5491",2014-07-10,16,82
"5822",2014-07-10,17,82
"6153",2014-07-10,18,81
"6486",2014-07-10,19,79
"6820",2014-07-10,20,78.1
"7153",2014-07-10,21,68
"7811",2014-07-10,23,66.9
"192",2014-07-11,0,64.9
"524",2014-07-11,1,68
"857",2014-07-11,2,69.1
"1189",2014-07-11,3,68
"1522",2014-07-11,4,64.9
"1851",2014-07-11,5,64.9
"2181",2014-07-11,6,66.9
"2513",2014-07-11,7,66.9
"2843",2014-07-11,8,70
"3175",2014-07-11,9,72
"3507",2014-07-11,10,72
"3837",2014-07-11,11,72
"4167",2014-07-11,12,71.1
"4496",2014-07-11,13,71.1
"4827",2014-07-11,14,71.1
"5159",2014-07-11,15,71.1
"5492",2014-07-11,16,70
"5823",2014-07-11,17,69.1
"6154",2014-07-11,18,68
"6487",2014-07-11,19,66.9
"6821",2014-07-11,20,64.9
"7154",2014-07-11,21,64
"7483",2014-07-11,22,64
"7812",2014-07-11,23,64
"193",2014-07-12,0,70
"525",2014-07-12,1,64.9
"858",2014-07-12,2,64
"1190",2014-07-12,3,64.9
"1523",2014-07-12,4,64
"1852",2014-07-12,5,63
"2182",2014-07-12,6,66.9
"2514",2014-07-12,7,71.1
"2844",2014-07-12,8,73.9
"3176",2014-07-12,9,73
"3508",2014-07-12,10,75.9
"3838",2014-07-12,11,78.1
"4168",2014-07-12,12,78.1
"4497",2014-07-12,13,75
"4828",2014-07-12,14,75
"5160",2014-07-12,15,79
"5493",2014-07-12,16,78.1
"5824",2014-07-12,17,78.1
"6155",2014-07-12,18,75
"6488",2014-07-12,19,77
"6822",2014-07-12,20,75
"7155",2014-07-12,21,72
"7484",2014-07-12,22,72
"7813",2014-07-12,23,68
"194",2014-07-13,0,73
"526",2014-07-13,1,69.1
"859",2014-07-13,2,69.1
"1191",2014-07-13,3,68
"1524",2014-07-13,4,68
"1853",2014-07-13,5,68
"2183",2014-07-13,6,70
"2515",2014-07-13,7,72
"2845",2014-07-13,8,75.9
"3177",2014-07-13,9,79
"3509",2014-07-13,10,81
"3839",2014-07-13,11,82.9
"4169",2014-07-13,12,84
"4498",2014-07-13,13,84
"4829",2014-07-13,14,84
"5161",2014-07-13,15,84
"5494",2014-07-13,16,82
"5825",2014-07-13,17,79
"6156",2014-07-13,18,78.1
"6489",2014-07-13,19,75
"6823",2014-07-13,20,73
"7156",2014-07-13,21,73
"7485",2014-07-13,22,73
"7814",2014-07-13,23,73
"195",2014-07-14,0,73
"527",2014-07-14,1,73.9
"860",2014-07-14,2,73.9
"1192",2014-07-14,3,73.9
"1525",2014-07-14,4,71.8
"1854",2014-07-14,5,72.3
"2184",2014-07-14,6,72
"2516",2014-07-14,7,73.9
"2846",2014-07-14,8,75.55
"3178",2014-07-14,9,80.1
"3510",2014-07-14,10,81
"3840",2014-07-14,11,82
"4170",2014-07-14,12,80.1
"4499",2014-07-14,13,75
"4830",2014-07-14,14,84
"5162",2014-07-14,15,84.9
"5495",2014-07-14,16,82.9
"5826",2014-07-14,17,77.9666666666667
"6157",2014-07-14,18,73.86
"6490",2014-07-14,19,75
"6824",2014-07-14,20,73.2666666666667
"7157",2014-07-14,21,72.7
"7486",2014-07-14,22,73.2
"7815",2014-07-14,23,73
"196",2014-07-15,0,73.5333333333333
"528",2014-07-15,1,71.8
"861",2014-07-15,2,71.1
"1193",2014-07-15,3,71.8
"1526",2014-07-15,4,73
"1855",2014-07-15,5,73.2
"2185",2014-07-15,6,73.2666666666667
"2517",2014-07-15,7,73.65
"2847",2014-07-15,8,73.4
"3179",2014-07-15,9,75.1
"3511",2014-07-15,10,78.1
"3841",2014-07-15,11,79.45
"4171",2014-07-15,12,82
"4500",2014-07-15,13,84.1
"4831",2014-07-15,14,83.55
"5163",2014-07-15,15,82.9
"5496",2014-07-15,16,81.25
"5827",2014-07-15,17,79
"6158",2014-07-15,18,78.1
"6491",2014-07-15,19,77
"6825",2014-07-15,20,75
"7158",2014-07-15,21,75.1333333333333
"7487",2014-07-15,22,73.9
"7816",2014-07-15,23,75.55
"197",2014-07-16,0,72
"529",2014-07-16,1,71.7
"862",2014-07-16,2,72.6666666666667
"1194",2014-07-16,3,73
"1527",2014-07-16,4,73.9
"1856",2014-07-16,5,73.9
"2186",2014-07-16,6,72
"2518",2014-07-16,7,75
"2848",2014-07-16,8,70
"3180",2014-07-16,9,70.8
"3512",2014-07-16,10,71.28
"3842",2014-07-16,11,73
"4172",2014-07-16,12,73.2
"4501",2014-07-16,13,73.2666666666667
"4832",2014-07-16,14,74.2
"5164",2014-07-16,15,74.08
"5497",2014-07-16,16,73.75
"5828",2014-07-16,17,72.4
"6159",2014-07-16,18,73.9
"6492",2014-07-16,19,73
"6826",2014-07-16,20,73.9
"7159",2014-07-16,21,73
"7488",2014-07-16,22,73.9
"7817",2014-07-16,23,73
"198",2014-07-17,0,71.1
"530",2014-07-17,1,70
"863",2014-07-17,2,69.1
"1195",2014-07-17,3,68
"1528",2014-07-17,4,68
"1857",2014-07-17,5,68
"2187",2014-07-17,6,68
"2519",2014-07-17,7,69.1
"2849",2014-07-17,8,71.1
"3181",2014-07-17,9,72
"3513",2014-07-17,10,75
"3843",2014-07-17,11,77
"4173",2014-07-17,12,73.9
"4502",2014-07-17,13,75
"4833",2014-07-17,14,75.9
"5165",2014-07-17,15,72
"5498",2014-07-17,16,70
"5829",2014-07-17,17,79
"6160",2014-07-17,18,80.35
"6493",2014-07-17,19,78.1
"6827",2014-07-17,20,78.1
"7160",2014-07-17,21,73
"7489",2014-07-17,22,73.9
"7818",2014-07-17,23,73
"199",2014-07-18,0,66.9
"531",2014-07-18,1,69.1
"864",2014-07-18,2,68
"1196",2014-07-18,3,66.9
"1529",2014-07-18,4,66
"1858",2014-07-18,5,66
"2188",2014-07-18,6,66.9
"2520",2014-07-18,7,70
"2850",2014-07-18,8,73.9
"3182",2014-07-18,9,75.9
"3514",2014-07-18,10,75.9
"3844",2014-07-18,11,73
"4174",2014-07-18,12,73
"4503",2014-07-18,13,75
"4834",2014-07-18,14,73
"5166",2014-07-18,15,73.9
"5499",2014-07-18,16,73.9
"5830",2014-07-18,17,72
"6161",2014-07-18,18,68
"6494",2014-07-18,19,70
"6828",2014-07-18,20,69.1
"7161",2014-07-18,21,69.1
"7490",2014-07-18,22,69.1
"7819",2014-07-18,23,66.9
"200",2014-07-19,0,64
"532",2014-07-19,1,64.9
"865",2014-07-19,2,64.9
"1197",2014-07-19,3,66
"1530",2014-07-19,4,63
"1859",2014-07-19,5,64
"2189",2014-07-19,6,66.9
"2521",2014-07-19,7,66.9
"2851",2014-07-19,8,71.1
"3183",2014-07-19,9,69.1
"3515",2014-07-19,10,70
"3845",2014-07-19,11,69.1
"4175",2014-07-19,12,69.1
"4504",2014-07-19,13,68
"4835",2014-07-19,14,69.1
"5167",2014-07-19,15,66.9
"5500",2014-07-19,16,66
"5831",2014-07-19,17,64.9
"6162",2014-07-19,18,64
"6495",2014-07-19,19,66
"6829",2014-07-19,20,66
"7162",2014-07-19,21,64
"7491",2014-07-19,22,62.6
"7820",2014-07-19,23,63
"201",2014-07-20,0,62.1
"533",2014-07-20,1,64
"866",2014-07-20,2,62.1
"1198",2014-07-20,3,61
"1531",2014-07-20,4,62.1
"1860",2014-07-20,5,62.1
"2190",2014-07-20,6,64.9
"2522",2014-07-20,7,66
"2852",2014-07-20,8,66.9
"3184",2014-07-20,9,66.9
"3516",2014-07-20,10,69.1
"3846",2014-07-20,11,71.1
"4176",2014-07-20,12,70
"4505",2014-07-20,13,70
"4836",2014-07-20,14,71.1
"5168",2014-07-20,15,70
"5501",2014-07-20,16,68
"5832",2014-07-20,17,66.9
"6163",2014-07-20,18,66.9
"6496",2014-07-20,19,66
"6830",2014-07-20,20,64.9
"7163",2014-07-20,21,64.2666666666667
"7492",2014-07-20,22,64.2
"7821",2014-07-20,23,62.35
"202",2014-07-21,0,63
"534",2014-07-21,1,63
"867",2014-07-21,2,62.1
"1199",2014-07-21,3,61.8
"1532",2014-07-21,4,60.9
"1861",2014-07-21,5,62.1
"2191",2014-07-21,6,62.8
"2523",2014-07-21,7,66.55
"2853",2014-07-21,8,68
"3185",2014-07-21,9,68
"3517",2014-07-21,10,70
"3847",2014-07-21,11,71.1
"4177",2014-07-21,12,72
"4506",2014-07-21,13,71.1
"4837",2014-07-21,14,70
"5169",2014-07-21,15,66.55
"5502",2014-07-21,16,66.55
"5833",2014-07-21,17,66.9
"6164",2014-07-21,18,66
"6497",2014-07-21,19,64
"6831",2014-07-21,20,63
"7493",2014-07-21,22,64
"203",2014-07-22,0,75
"535",2014-07-22,1,64.9
"868",2014-07-22,2,64.9
"1200",2014-07-22,3,66
"1533",2014-07-22,4,64.9
"1862",2014-07-22,5,64.9
"2192",2014-07-22,6,66.9
"2524",2014-07-22,7,71.1
"2854",2014-07-22,8,75
"3186",2014-07-22,9,79
"3518",2014-07-22,10,78.1
"3848",2014-07-22,11,81
"4507",2014-07-22,13,78.1
"4838",2014-07-22,14,82
"5170",2014-07-22,15,79
"5503",2014-07-22,16,81
"5834",2014-07-22,17,87.1
"6165",2014-07-22,18,84
"6498",2014-07-22,19,81
"6832",2014-07-22,20,81
"7164",2014-07-22,21,79
"7494",2014-07-22,22,77
"7822",2014-07-22,23,75.9
"204",2014-07-23,0,73.2
"536",2014-07-23,1,73.9
"869",2014-07-23,2,73
"1201",2014-07-23,3,72
"1534",2014-07-23,4,72
"1863",2014-07-23,5,71.1
