"Account","Date","kWh","month","day","year","hour","DayOfWeek","Weekday","PeakHour","Temperature"
999999999,"11/23/2014",0,11,23,2014,"20",0,"0",0,45
999999999,"11/23/2014",0,11,23,2014,"21",0,"0",0,43
999999999,"11/23/2014",0,11,23,2014,"22",0,"0",0,44.1
999999999,"11/23/2014",0,11,23,2014,"23",0,"0",0,44.1
999999999,"11/23/2014",0,11,23,2014,"24",0,"0",0,NA
999999999,"11/23/2014",0,11,23,2014,"3",0,"0",0,45
999999999,"11/23/2014",0,11,23,2014,"4",0,"0",0,44.1
999999999,"11/23/2014",0,11,23,2014,"5",0,"0",0,43
999999999,"11/23/2014",0,11,23,2014,"6",0,"0",1,43
999999999,"11/23/2014",0,11,23,2014,"7",0,"0",1,44.1
999999999,"11/23/2014",0,11,23,2014,"8",0,"0",1,46.9
999999999,"11/23/2014",0,11,23,2014,"9",0,"0",1,50
999999999,"11/24/2014",0,11,24,2014,"0",1,"1",0,43
999999999,"11/24/2014",0,11,24,2014,"1",1,"1",0,43
999999999,"11/24/2014",97.004999,11,24,2014,"10",1,"1",1,60.4
999999999,"11/24/2014",89.04,11,24,2014,"11",1,"1",1,64
999999999,"11/24/2014",79.44,11,24,2014,"12",1,"1",1,64
999999999,"11/24/2014",73.17,11,24,2014,"13",1,"1",1,64.9
999999999,"11/24/2014",66.105,11,24,2014,"14",1,"1",1,64
999999999,"11/24/2014",30.48,11,24,2014,"15",1,"1",1,64
999999999,"11/24/2014",0.03,11,24,2014,"16",1,"1",1,62.1
999999999,"11/24/2014",0,11,24,2014,"17",1,"1",1,63
999999999,"11/24/2014",0,11,24,2014,"18",1,"1",1,62.1
999999999,"11/24/2014",0,11,24,2014,"19",1,"1",1,62.35
999999999,"11/24/2014",0,11,24,2014,"2",1,"1",0,42.86666667
999999999,"11/24/2014",0,11,24,2014,"20",1,"1",0,61
999999999,"11/24/2014",0,11,24,2014,"21",1,"1",0,60.1
999999999,"11/24/2014",0,11,24,2014,"22",1,"1",0,61
999999999,"11/24/2014",0,11,24,2014,"23",1,"1",0,61
999999999,"11/24/2014",0,11,24,2014,"24",1,"1",0,NA
999999999,"11/24/2014",0,11,24,2014,"3",1,"1",0,44.8
999999999,"11/24/2014",0,11,24,2014,"4",1,"1",0,46.65
999999999,"11/24/2014",0,11,24,2014,"5",1,"1",0,52
999999999,"11/24/2014",0,11,24,2014,"6",1,"1",1,53.8
999999999,"11/24/2014",72.539998,11,24,2014,"7",1,"1",1,54.06666667
999999999,"11/24/2014",117.959998,11,24,2014,"8",1,"1",1,59
999999999,"11/24/2014",75.704999,11,24,2014,"9",1,"1",1,58.825
999999999,"11/25/2014",0,11,25,2014,"0",2,"1",0,59
999999999,"11/25/2014",0,11,25,2014,"1",2,"1",0,57
999999999,"11/25/2014",73.065,11,25,2014,"10",2,"1",1,62.1
999999999,"11/25/2014",78.57,11,25,2014,"11",2,"1",1,62.1
999999999,"11/25/2014",71.025,11,25,2014,"12",2,"1",1,60.1
999999999,"11/25/2014",74.835,11,25,2014,"13",2,"1",1,60.1
999999999,"11/25/2014",67.56,11,25,2014,"14",2,"1",1,59
999999999,"11/25/2014",29.895,11,25,2014,"15",2,"1",1,57
999999999,"11/25/2014",0.6,11,25,2014,"16",2,"1",1,55.9
999999999,"11/25/2014",0,11,25,2014,"17",2,"1",1,55.9
999999999,"11/25/2014",0,11,25,2014,"18",2,"1",1,54
999999999,"11/25/2014",0,11,25,2014,"19",2,"1",1,53.1
999999999,"11/25/2014",0,11,25,2014,"2",2,"1",0,55.9
999999999,"11/25/2014",0,11,25,2014,"20",2,"1",0,51.1
999999999,"11/25/2014",0,11,25,2014,"21",2,"1",0,48.9
999999999,"11/25/2014",0,11,25,2014,"22",2,"1",0,50
999999999,"11/25/2014",0,11,25,2014,"23",2,"1",0,50
999999999,"11/25/2014",0,11,25,2014,"24",2,"1",0,NA
999999999,"11/25/2014",0,11,25,2014,"3",2,"1",0,57
999999999,"11/25/2014",0,11,25,2014,"4",2,"1",0,55.9
999999999,"11/25/2014",0,11,25,2014,"5",2,"1",0,57
999999999,"11/25/2014",0.03,11,25,2014,"6",2,"1",1,57
999999999,"11/25/2014",33.03,11,25,2014,"7",2,"1",1,57.9
999999999,"11/25/2014",63.63,11,25,2014,"8",2,"1",1,59
999999999,"11/25/2014",68.625,11,25,2014,"9",2,"1",1,62.1
999999999,"11/26/2014",0,11,26,2014,"0",3,"1",0,50
999999999,"11/26/2014",0,11,26,2014,"1",3,"1",0,50
999999999,"11/26/2014",71.25,11,26,2014,"10",3,"1",1,39.9
999999999,"11/26/2014",66.015,11,26,2014,"11",3,"1",1,37.56666667
999999999,"11/26/2014",59.28,11,26,2014,"12",3,"1",1,38.2
999999999,"11/26/2014",26.1,11,26,2014,"13",3,"1",1,37.9
999999999,"11/26/2014",22.08,11,26,2014,"14",3,"1",1,37.75
999999999,"11/26/2014",10.71,11,26,2014,"15",3,"1",1,33.86666667
999999999,"11/26/2014",0.36,11,26,2014,"16",3,"1",1,34.45
999999999,"11/26/2014",0.225,11,26,2014,"17",3,"1",1,37
999999999,"11/26/2014",0.3,11,26,2014,"18",3,"1",1,37
999999999,"11/26/2014",0,11,26,2014,"19",3,"1",1,38.2
999999999,"11/26/2014",0,11,26,2014,"2",3,"1",0,48
999999999,"11/26/2014",0,11,26,2014,"20",3,"1",0,37.9
999999999,"11/26/2014",0,11,26,2014,"21",3,"1",0,34.76666667
999999999,"11/26/2014",0,11,26,2014,"22",3,"1",0,33.1
999999999,"11/26/2014",0,11,26,2014,"23",3,"1",0,33.9
999999999,"11/26/2014",0,11,26,2014,"24",3,"1",0,NA
999999999,"11/26/2014",0,11,26,2014,"3",3,"1",0,46.9
999999999,"11/26/2014",0,11,26,2014,"4",3,"1",0,NA
999999999,"11/26/2014",0,11,26,2014,"5",3,"1",0,46
999999999,"11/26/2014",0,11,26,2014,"6",3,"1",1,45
999999999,"11/26/2014",25.62,11,26,2014,"7",3,"1",1,45
999999999,"11/26/2014",67.545,11,26,2014,"8",3,"1",1,44.1
999999999,"11/26/2014",73.56,11,26,2014,"9",3,"1",1,42.1
999999999,"11/27/2014",0,11,27,2014,"0",4,"1",0,33.1
999999999,"11/27/2014",0,11,27,2014,"1",4,"1",0,33.1
999999999,"11/27/2014",0,11,27,2014,"10",4,"1",1,36
999999999,"11/27/2014",0,11,27,2014,"11",4,"1",1,37.9
999999999,"11/27/2014",0,11,27,2014,"12",4,"1",1,37.9
999999999,"11/27/2014",0,11,27,2014,"13",4,"1",1,37.2
999999999,"11/27/2014",0,11,27,2014,"14",4,"1",1,37.26666667
999999999,"11/27/2014",0,11,27,2014,"15",4,"1",1,37
999999999,"11/27/2014",0,11,27,2014,"16",4,"1",1,36
999999999,"11/27/2014",0,11,27,2014,"17",4,"1",1,35.1
999999999,"11/27/2014",0,11,27,2014,"18",4,"1",1,34
999999999,"11/27/2014",0,11,27,2014,"19",4,"1",1,34
999999999,"11/27/2014",0,11,27,2014,"2",4,"1",0,33.45
999999999,"11/27/2014",0,11,27,2014,"20",4,"1",0,32
999999999,"11/27/2014",0,11,27,2014,"21",4,"1",0,30.825
999999999,"11/27/2014",0,11,27,2014,"22",4,"1",0,30.55
999999999,"11/27/2014",0,11,27,2014,"23",4,"1",0,30.9
999999999,"11/27/2014",0,11,27,2014,"24",4,"1",0,NA
999999999,"11/27/2014",0,11,27,2014,"3",4,"1",0,33.9
999999999,"11/27/2014",0,11,27,2014,"4",4,"1",0,35.1
999999999,"11/27/2014",0,11,27,2014,"5",4,"1",0,34
999999999,"11/27/2014",0,11,27,2014,"6",4,"1",1,35.1
999999999,"11/27/2014",2.985,11,27,2014,"7",4,"1",1,34
999999999,"11/27/2014",0,11,27,2014,"8",4,"1",1,35.1
999999999,"11/27/2014",0,11,27,2014,"9",4,"1",1,36
999999999,"11/28/2014",0,11,28,2014,"0",5,"1",0,30.1
999999999,"11/28/2014",0,11,28,2014,"1",5,"1",0,30.16
999999999,"11/28/2014",0.555,11,28,2014,"10",5,"1",1,30.55
999999999,"11/28/2014",0.57,11,28,2014,"11",5,"1",1,32
999999999,"11/28/2014",0.54,11,28,2014,"12",5,"1",1,34
999999999,"11/28/2014",0.06,11,28,2014,"13",5,"1",1,34
999999999,"11/28/2014",0.03,11,28,2014,"14",5,"1",1,33.1
999999999,"11/28/2014",0.06,11,28,2014,"15",5,"1",1,33.1
999999999,"11/28/2014",0,11,28,2014,"16",5,"1",1,NA
999999999,"11/28/2014",0,11,28,2014,"17",5,"1",1,30.9
999999999,"11/28/2014",0,11,28,2014,"18",5,"1",1,30
999999999,"11/28/2014",0,11,28,2014,"19",5,"1",1,28.9
999999999,"11/28/2014",0,11,28,2014,"2",5,"1",0,30.15
999999999,"11/28/2014",0,11,28,2014,"20",5,"1",0,28.9
999999999,"11/28/2014",0,11,28,2014,"21",5,"1",0,28
999999999,"11/28/2014",0,11,28,2014,"22",5,"1",0,27
999999999,"11/28/2014",0,11,28,2014,"23",5,"1",0,27
999999999,"11/28/2014",0,11,28,2014,"24",5,"1",0,NA
999999999,"11/28/2014",0,11,28,2014,"3",5,"1",0,30.1
999999999,"11/28/2014",0,11,28,2014,"4",5,"1",0,29.875
999999999,"11/28/2014",0,11,28,2014,"5",5,"1",0,30
999999999,"11/28/2014",3.63,11,28,2014,"6",5,"1",1,28.65
999999999,"11/28/2014",34.005,11,28,2014,"7",5,"1",1,28.65
999999999,"11/28/2014",16.2,11,28,2014,"8",5,"1",1,28.65
999999999,"11/28/2014",0.525,11,28,2014,"9",5,"1",1,30
999999999,"11/29/2014",0,11,29,2014,"0",6,"0",0,26.1
999999999,"11/29/2014",0,11,29,2014,"1",6,"0",0,26.1
999999999,"11/29/2014",0,11,29,2014,"10",6,"0",1,30.9
999999999,"11/29/2014",0,11,29,2014,"11",6,"0",1,32
999999999,"11/29/2014",0,11,29,2014,"12",6,"0",1,33.1
999999999,"11/29/2014",0,11,29,2014,"13",6,"0",1,33.1
999999999,"11/29/2014",0,11,29,2014,"14",6,"0",1,32
999999999,"11/29/2014",0,11,29,2014,"15",6,"0",1,33.1
999999999,"11/29/2014",0,11,29,2014,"16",6,"0",1,33.1
999999999,"11/29/2014",0,11,29,2014,"17",6,"0",1,32
999999999,"11/29/2014",0,11,29,2014,"18",6,"0",1,30.9
999999999,"11/29/2014",0,11,29,2014,"19",6,"0",1,30.9
999999999,"11/29/2014",0,11,29,2014,"2",6,"0",0,25
999999999,"11/29/2014",0,11,29,2014,"20",6,"0",0,30
999999999,"11/29/2014",0,11,29,2014,"21",6,"0",0,30
999999999,"11/29/2014",0,11,29,2014,"22",6,"0",0,32
999999999,"11/29/2014",0,11,29,2014,"23",6,"0",0,33.1
999999999,"11/29/2014",0,11,29,2014,"24",6,"0",0,NA
999999999,"11/29/2014",0,11,29,2014,"3",6,"0",0,24.1
999999999,"11/29/2014",0,11,29,2014,"4",6,"0",0,24.1
999999999,"11/29/2014",0,11,29,2014,"5",6,"0",0,23
999999999,"11/29/2014",0,11,29,2014,"6",6,"0",1,24.1
999999999,"11/29/2014",0,11,29,2014,"7",6,"0",1,26.1
999999999,"11/29/2014",0,11,29,2014,"8",6,"0",1,27
999999999,"11/29/2014",0,11,29,2014,"9",6,"0",1,28.9
999999999,"11/3/2014",108.209996,11,3,2014,"0",1,"1",0,37.9
999999999,"11/3/2014",105.404998,11,3,2014,"1",1,"1",0,37.9
999999999,"11/3/2014",301.964993,11,3,2014,"10",1,"1",1,46.9
999999999,"11/3/2014",286.304995,11,3,2014,"11",1,"1",1,48.9
999999999,"11/3/2014",267.374997,11,3,2014,"12",1,"1",1,51.1
999999999,"11/3/2014",253.559994,11,3,2014,"13",1,"1",1,52
999999999,"11/3/2014",244.304993,11,3,2014,"14",1,"1",1,53.1
999999999,"11/3/2014",220.784992,11,3,2014,"15",1,"1",1,52
999999999,"11/3/2014",165.239998,11,3,2014,"16",1,"1",1,51.1
999999999,"11/3/2014",152.264999,11,3,2014,"17",1,"1",1,51.1
999999999,"11/3/2014",144.269998,11,3,2014,"18",1,"1",1,50
999999999,"11/3/2014",146.654995,11,3,2014,"19",1,"1",1,48
999999999,"11/3/2014",107.399997,11,3,2014,"2",1,"1",0,37
999999999,"11/3/2014",136.604998,11,3,2014,"20",1,"1",0,48.9
999999999,"11/3/2014",90.825,11,3,2014,"21",1,"1",0,50
999999999,"11/3/2014",79.635,11,3,2014,"22",1,"1",0,50
999999999,"11/3/2014",70.155,11,3,2014,"23",1,"1",0,48.9
999999999,"11/3/2014",6.45,11,3,2014,"24",1,"1",0,NA
999999999,"11/3/2014",114.18,11,3,2014,"3",1,"1",0,37
999999999,"11/3/2014",115.215,11,3,2014,"4",1,"1",0,37
999999999,"11/3/2014",129.899999,11,3,2014,"5",1,"1",0,36
999999999,"11/3/2014",165.824997,11,3,2014,"6",1,"1",1,36
999999999,"11/3/2014",237.92999,11,3,2014,"7",1,"1",1,37.9
999999999,"11/3/2014",228.614998,11,3,2014,"8",1,"1",1,41
999999999,"11/3/2014",293.609992,11,3,2014,"9",1,"1",1,44.1
999999999,"11/30/2014",0,11,30,2014,"0",0,"0",0,33.1
999999999,"11/30/2014",0,11,30,2014,"1",0,"0",0,34
999999999,"11/30/2014",0,11,30,2014,"10",0,"0",1,54
999999999,"11/30/2014",0,11,30,2014,"11",0,"0",1,54
999999999,"11/30/2014",0,11,30,2014,"12",0,"0",1,55
999999999,"11/30/2014",0,11,30,2014,"13",0,"0",1,57
999999999,"11/30/2014",0,11,30,2014,"14",0,"0",1,55.9
999999999,"11/30/2014",0,11,30,2014,"15",0,"0",1,53.1
999999999,"11/30/2014",0,11,30,2014,"16",0,"0",1,50
999999999,"11/30/2014",0,11,30,2014,"17",0,"0",1,51.1
999999999,"11/30/2014",0,11,30,2014,"18",0,"0",1,51.1
999999999,"11/30/2014",0,11,30,2014,"19",0,"0",1,52
999999999,"11/30/2014",0,11,30,2014,"2",0,"0",0,35.1
999999999,"11/30/2014",0,11,30,2014,"20",0,"0",0,52
999999999,"11/30/2014",0,11,30,2014,"21",0,"0",0,52
999999999,"11/30/2014",0,11,30,2014,"22",0,"0",0,51.1
999999999,"11/30/2014",0,11,30,2014,"23",0,"0",0,52
999999999,"11/30/2014",0,11,30,2014,"24",0,"0",0,NA
999999999,"11/30/2014",0,11,30,2014,"3",0,"0",0,36
999999999,"11/30/2014",0,11,30,2014,"4",0,"0",0,37
999999999,"11/30/2014",0,11,30,2014,"5",0,"0",0,39
999999999,"11/30/2014",0,11,30,2014,"6",0,"0",1,39.9
999999999,"11/30/2014",0,11,30,2014,"7",0,"0",1,42.1
999999999,"11/30/2014",0,11,30,2014,"8",0,"0",1,46.9
999999999,"11/30/2014",0,11,30,2014,"9",0,"0",1,51.1
999999999,"11/4/2014",75.795,11,4,2014,"0",2,"1",0,46
999999999,"11/4/2014",74.805,11,4,2014,"1",2,"1",0,46.9
999999999,"11/4/2014",259.589994,11,4,2014,"10",2,"1",1,54
999999999,"11/4/2014",254.999992,11,4,2014,"11",2,"1",1,55.9
999999999,"11/4/2014",239.654994,11,4,2014,"12",2,"1",1,55
999999999,"11/4/2014",219.494992,11,4,2014,"13",2,"1",1,55
999999999,"11/4/2014",63.495,11,4,2014,"14",2,"1",1,54
999999999,"11/4/2014",25.68,11,4,2014,"15",2,"1",1,53.1
999999999,"11/4/2014",0,11,4,2014,"16",2,"1",1,52
999999999,"11/4/2014",0,11,4,2014,"17",2,"1",1,53.1
999999999,"11/4/2014",0,11,4,2014,"18",2,"1",1,53.1
999999999,"11/4/2014",0,11,4,2014,"19",2,"1",1,53.1
999999999,"11/4/2014",75.045,11,4,2014,"2",2,"1",0,48
999999999,"11/4/2014",0,11,4,2014,"20",2,"1",0,53.1
999999999,"11/4/2014",0,11,4,2014,"21",2,"1",0,54
999999999,"11/4/2014",0,11,4,2014,"22",2,"1",0,51.1
999999999,"11/4/2014",0,11,4,2014,"23",2,"1",0,55
999999999,"11/4/2014",0,11,4,2014,"24",2,"1",0,NA
999999999,"11/4/2014",79.785,11,4,2014,"3",2,"1",0,48
999999999,"11/4/2014",86.865,11,4,2014,"4",2,"1",0,45
999999999,"11/4/2014",105.27,11,4,2014,"5",2,"1",0,45
999999999,"11/4/2014",162.854999,11,4,2014,"6",2,"1",1,46
999999999,"11/4/2014",247.949994,11,4,2014,"7",2,"1",1,48
999999999,"11/4/2014",298.214994,11,4,2014,"8",2,"1",1,50
999999999,"11/4/2014",291.929995,11,4,2014,"9",2,"1",1,51.1
999999999,"11/5/2014",0,11,5,2014,"0",3,"1",0,54
999999999,"11/5/2014",0,11,5,2014,"1",3,"1",0,54
999999999,"11/5/2014",78.09,11,5,2014,"10",3,"1",1,63
999999999,"11/5/2014",62.175,11,5,2014,"11",3,"1",1,64.9
999999999,"11/5/2014",207.074996,11,5,2014,"12",3,"1",1,66
999999999,"11/5/2014",125.534998,11,5,2014,"13",3,"1",1,64.9
999999999,"11/5/2014",44.865,11,5,2014,"14",3,"1",1,63
999999999,"11/5/2014",18.255,11,5,2014,"15",3,"1",1,62.1
999999999,"11/5/2014",0,11,5,2014,"16",3,"1",1,60.1
999999999,"11/5/2014",0,11,5,2014,"17",3,"1",1,57.9
999999999,"11/5/2014",0,11,5,2014,"18",3,"1",1,57
999999999,"11/5/2014",0,11,5,2014,"19",3,"1",1,55
999999999,"11/5/2014",0,11,5,2014,"2",3,"1",0,55.9
999999999,"11/5/2014",0,11,5,2014,"20",3,"1",0,55
999999999,"11/5/2014",0,11,5,2014,"21",3,"1",0,48
999999999,"11/5/2014",0,11,5,2014,"22",3,"1",0,50
999999999,"11/5/2014",0,11,5,2014,"23",3,"1",0,NA
999999999,"11/5/2014",0,11,5,2014,"24",3,"1",0,NA
999999999,"11/5/2014",0,11,5,2014,"3",3,"1",0,55.9
999999999,"11/5/2014",0,11,5,2014,"4",3,"1",0,55
999999999,"11/5/2014",0,11,5,2014,"5",3,"1",0,55
999999999,"11/5/2014",0,11,5,2014,"6",3,"1",1,55.9
999999999,"11/5/2014",31.5,11,5,2014,"7",3,"1",1,55.9
999999999,"11/5/2014",60.09,11,5,2014,"8",3,"1",1,57.9
999999999,"11/5/2014",58.935,11,5,2014,"9",3,"1",1,61
999999999,"11/6/2014",0,11,6,2014,"0",4,"1",0,46.9
999999999,"11/6/2014",0,11,6,2014,"1",4,"1",0,46.9
999999999,"11/6/2014",67.635,11,6,2014,"10",4,"1",1,50
999999999,"11/6/2014",59.205,11,6,2014,"11",4,"1",1,48.9
999999999,"11/6/2014",63.51,11,6,2014,"12",4,"1",1,48.55
999999999,"11/6/2014",65.85,11,6,2014,"13",4,"1",1,48.13333333
999999999,"11/6/2014",58.485,11,6,2014,"14",4,"1",1,48.9
999999999,"11/6/2014",21.975,11,6,2014,"15",4,"1",1,48.2
999999999,"11/6/2014",0,11,6,2014,"16",4,"1",1,49.06
999999999,"11/6/2014",0,11,6,2014,"17",4,"1",1,48.55
999999999,"11/6/2014",0,11,6,2014,"18",4,"1",1,48.8
999999999,"11/6/2014",0,11,6,2014,"19",4,"1",1,50
999999999,"11/6/2014",0,11,6,2014,"2",4,"1",0,48
999999999,"11/6/2014",0,11,6,2014,"20",4,"1",0,48.9
999999999,"11/6/2014",0,11,6,2014,"21",4,"1",0,48.9
999999999,"11/6/2014",0,11,6,2014,"22",4,"1",0,48.9
999999999,"11/6/2014",0,11,6,2014,"23",4,"1",0,50
999999999,"11/6/2014",0,11,6,2014,"24",4,"1",0,NA
999999999,"11/6/2014",0,11,6,2014,"3",4,"1",0,48
999999999,"11/6/2014",0,11,6,2014,"4",4,"1",0,48.9
999999999,"11/6/2014",0,11,6,2014,"5",4,"1",0,50
999999999,"11/6/2014",0,11,6,2014,"6",4,"1",1,48.9
999999999,"11/6/2014",30.24,11,6,2014,"7",4,"1",1,50
999999999,"11/6/2014",55.125,11,6,2014,"8",4,"1",1,51.1
999999999,"11/6/2014",56.7,11,6,2014,"9",4,"1",1,51.1
999999999,"11/7/2014",0,11,7,2014,"0",5,"1",0,48.9
999999999,"11/7/2014",0,11,7,2014,"1",5,"1",0,48.9
999999999,"11/7/2014",73.905,11,7,2014,"10",5,"1",1,46
999999999,"11/7/2014",60.495,11,7,2014,"11",5,"1",1,48
999999999,"11/7/2014",63.33,11,7,2014,"12",5,"1",1,48.55
999999999,"11/7/2014",78.585,11,7,2014,"13",5,"1",1,48.9
999999999,"11/7/2014",61.035,11,7,2014,"14",5,"1",1,46.9
999999999,"11/7/2014",20.265,11,7,2014,"15",5,"1",1,46
999999999,"11/7/2014",0,11,7,2014,"16",5,"1",1,44.1
999999999,"11/7/2014",0,11,7,2014,"17",5,"1",1,44.1
999999999,"11/7/2014",0,11,7,2014,"18",5,"1",1,43
999999999,"11/7/2014",0,11,7,2014,"19",5,"1",1,42.1
999999999,"11/7/2014",0,11,7,2014,"2",5,"1",0,48.1
999999999,"11/7/2014",0,11,7,2014,"20",5,"1",0,41
999999999,"11/7/2014",0,11,7,2014,"21",5,"1",0,39.9
999999999,"11/7/2014",0,11,7,2014,"22",5,"1",0,39.9
999999999,"11/7/2014",0,11,7,2014,"23",5,"1",0,39
999999999,"11/7/2014",0,11,7,2014,"24",5,"1",0,NA
999999999,"11/7/2014",0,11,7,2014,"3",5,"1",0,46.9
999999999,"11/7/2014",0,11,7,2014,"4",5,"1",0,46.2
999999999,"11/7/2014",0,11,7,2014,"5",5,"1",0,45
999999999,"11/7/2014",0,11,7,2014,"6",5,"1",1,45.15
999999999,"11/7/2014",17.91,11,7,2014,"7",5,"1",1,45
999999999,"11/7/2014",57.93,11,7,2014,"8",5,"1",1,45.7
999999999,"11/7/2014",62.25,11,7,2014,"9",5,"1",1,44.8
999999999,"11/8/2014",0,11,8,2014,"0",6,"0",0,39
999999999,"11/8/2014",0,11,8,2014,"1",6,"0",0,37
999999999,"11/8/2014",0,11,8,2014,"10",6,"0",1,42.1
999999999,"11/8/2014",0,11,8,2014,"11",6,"0",1,44.1
999999999,"11/8/2014",0,11,8,2014,"12",6,"0",1,46.9
999999999,"11/8/2014",0,11,8,2014,"13",6,"0",1,46.9
999999999,"11/8/2014",0,11,8,2014,"14",6,"0",1,46.9
999999999,"11/8/2014",0,11,8,2014,"15",6,"0",1,46
999999999,"11/8/2014",0,11,8,2014,"16",6,"0",1,45
999999999,"11/8/2014",0,11,8,2014,"17",6,"0",1,45
999999999,"11/8/2014",0,11,8,2014,"18",6,"0",1,43
999999999,"11/8/2014",0,11,8,2014,"19",6,"0",1,42.1
999999999,"11/8/2014",0,11,8,2014,"2",6,"0",0,37
999999999,"11/8/2014",0,11,8,2014,"20",6,"0",0,41
999999999,"11/8/2014",0,11,8,2014,"21",6,"0",0,41
999999999,"11/8/2014",0,11,8,2014,"22",6,"0",0,41
999999999,"11/8/2014",0,11,8,2014,"23",6,"0",0,41
999999999,"11/8/2014",0,11,8,2014,"24",6,"0",0,NA
999999999,"11/8/2014",0,11,8,2014,"3",6,"0",0,37
999999999,"11/8/2014",0,11,8,2014,"4",6,"0",0,37
999999999,"11/8/2014",0,11,8,2014,"5",6,"0",0,36
999999999,"11/8/2014",0,11,8,2014,"6",6,"0",1,36
999999999,"11/8/2014",0,11,8,2014,"7",6,"0",1,NA
999999999,"11/8/2014",0,11,8,2014,"8",6,"0",1,39
999999999,"11/8/2014",0,11,8,2014,"9",6,"0",1,41
999999999,"11/9/2014",0,11,9,2014,"0",0,"0",0,41
999999999,"11/9/2014",0,11,9,2014,"1",0,"0",0,43
999999999,"11/9/2014",0,11,9,2014,"10",0,"0",1,53.1
999999999,"11/9/2014",0,11,9,2014,"11",0,"0",1,54
999999999,"11/9/2014",0,11,9,2014,"12",0,"0",1,55.9
999999999,"11/9/2014",0,11,9,2014,"13",0,"0",1,55
999999999,"11/9/2014",0,11,9,2014,"14",0,"0",1,55
999999999,"11/9/2014",0,11,9,2014,"15",0,"0",1,53.1
999999999,"11/9/2014",0,11,9,2014,"16",0,"0",1,52
999999999,"11/9/2014",0,11,9,2014,"17",0,"0",1,51.1
999999999,"11/9/2014",0,11,9,2014,"18",0,"0",1,50
999999999,"11/9/2014",0,11,9,2014,"19",0,"0",1,48.9
999999999,"11/9/2014",0,11,9,2014,"2",0,"0",0,44.1
999999999,"11/9/2014",0,11,9,2014,"20",0,"0",0,48
999999999,"11/9/2014",0,11,9,2014,"21",0,"0",0,46.9
999999999,"11/9/2014",0,11,9,2014,"22",0,"0",0,45
999999999,"11/9/2014",0,11,9,2014,"23",0,"0",0,43
999999999,"11/9/2014",0,11,9,2014,"24",0,"0",0,NA
999999999,"11/9/2014",0,11,9,2014,"3",0,"0",0,43
999999999,"11/9/2014",0,11,9,2014,"4",0,"0",0,44.1
999999999,"11/9/2014",0,11,9,2014,"5",0,"0",0,44.1
999999999,"11/9/2014",0,11,9,2014,"6",0,"0",1,44.1
999999999,"11/9/2014",0,11,9,2014,"7",0,"0",1,46
999999999,"11/9/2014",0,11,9,2014,"8",0,"0",1,46.9
999999999,"11/9/2014",0,11,9,2014,"9",0,"0",1,48.9
999999999,"2/1/2014",0,2,1,2014,"0",6,"0",0,37
999999999,"2/1/2014",0,2,1,2014,"1",6,"0",0,36
999999999,"2/1/2014",0,2,1,2014,"10",6,"0",1,39
999999999,"2/1/2014",0,2,1,2014,"11",6,"0",1,41
999999999,"2/1/2014",0,2,1,2014,"12",6,"0",1,42.1
999999999,"2/1/2014",0,2,1,2014,"13",6,"0",1,39
999999999,"2/1/2014",0,2,1,2014,"14",6,"0",1,37.9
999999999,"2/1/2014",0,2,1,2014,"15",6,"0",1,37
999999999,"2/1/2014",0,2,1,2014,"16",6,"0",1,41
999999999,"2/1/2014",0,2,1,2014,"17",6,"0",1,39
999999999,"2/1/2014",0,2,1,2014,"18",6,"0",1,37
999999999,"2/1/2014",0,2,1,2014,"19",6,"0",1,36
999999999,"2/1/2014",0,2,1,2014,"2",6,"0",0,36
999999999,"2/1/2014",0,2,1,2014,"20",6,"0",0,33.1
999999999,"2/1/2014",0,2,1,2014,"21",6,"0",0,35.1
999999999,"2/1/2014",0,2,1,2014,"22",6,"0",0,34
999999999,"2/1/2014",0,2,1,2014,"23",6,"0",0,33.1
999999999,"2/1/2014",0,2,1,2014,"24",6,"0",0,NA
999999999,"2/1/2014",0,2,1,2014,"3",6,"0",0,36
999999999,"2/1/2014",0,2,1,2014,"4",6,"0",0,35.1
999999999,"2/1/2014",0,2,1,2014,"5",6,"0",0,35.1
999999999,"2/1/2014",0,2,1,2014,"6",6,"0",1,35.1
999999999,"2/1/2014",0,2,1,2014,"7",6,"0",1,36
999999999,"2/1/2014",0,2,1,2014,"8",6,"0",1,37.9
999999999,"2/1/2014",0,2,1,2014,"9",6,"0",1,41
999999999,"2/10/2014",0,2,10,2014,"0",1,"1",0,24.84
999999999,"2/10/2014",0,2,10,2014,"1",1,"1",0,24.45
999999999,"2/10/2014",152.549996,2,10,2014,"10",1,"1",1,27
999999999,"2/10/2014",135.794996,2,10,2014,"11",1,"1",1,27
999999999,"2/10/2014",122.549997,2,10,2014,"12",1,"1",1,27
999999999,"2/10/2014",98.549998,2,10,2014,"13",1,"1",1,28.9
999999999,"2/10/2014",87.975,2,10,2014,"14",1,"1",1,28.9
999999999,"2/10/2014",43.695,2,10,2014,"15",1,"1",1,27
999999999,"2/10/2014",0,2,10,2014,"16",1,"1",1,26.1
999999999,"2/10/2014",0,2,10,2014,"17",1,"1",1,25
999999999,"2/10/2014",0,2,10,2014,"18",1,"1",1,24.1
999999999,"2/10/2014",0,2,10,2014,"19",1,"1",1,23
999999999,"2/10/2014",0,2,10,2014,"2",1,"1",0,24.1
999999999,"2/10/2014",0,2,10,2014,"20",1,"1",0,21.9
