"","Day","Hour","Temp","kWh"
"429","12/18/2014",20,39.02,23.5020979069746
"430","12/18/2014",21,39.02,23.5013093890722
"431","12/18/2014",22,37.94,23.4955580574552
"432","12/18/2014",23,37.04,23.4920239376154
"433","12/19/2014",0,37.04,24.374107659413
"434","12/19/2014",1,37.04,24.0686624661574
"435","12/19/2014",2,35.96,23.8105521789689
"436","12/19/2014",3,35.06,23.7085447648063
"437","12/19/2014",4,35.06,23.6955970129426
"438","12/19/2014",5,33.98,23.6308146651901
"439","12/19/2014",6,33.98,23.6246958597917
"440","12/19/2014",7,33.98,23.7605243972869
"441","12/19/2014",8,35.06,23.8481712094903
"442","12/19/2014",9,33.98,23.7390189715458
"443","12/19/2014",10,33.98,23.7289236365626
"444","12/19/2014",11,35.06,23.8066028411883
"445","12/19/2014",12,35.06,23.7938426782311
"446","12/19/2014",13,35.06,23.7815880511398
"447","12/19/2014",14,35.06,23.769818107556
"448","12/19/2014",15,35.06,23.7585132427797
"449","12/19/2014",16,33.08,23.6316312081586
"450","12/19/2014",17,32,23.5871655994485
"451","12/19/2014",18,30.92,23.5559263308839
"452","12/19/2014",19,30.92,23.5530326214299
"453","12/19/2014",20,30.02,23.5078945520557
"454","12/19/2014",21,30.02,23.5068795576288
"455","12/19/2014",22,28.94,23.4994766342174
"456","12/19/2014",23,28.94,23.4987905132791
"457","12/20/2014",0,28.04,24.6187478712043
"458","12/20/2014",1,28.04,24.572377318262
"459","12/20/2014",2,28.04,24.5285248959319
"460","12/20/2014",3,28.04,24.4866846824275
"461","12/20/2014",4,28.04,24.4466266871982
"462","12/20/2014",5,28.04,24.4082232397356
"463","12/20/2014",6,26.96,24.1299977764531
"464","12/20/2014",7,28.04,25.2447797637096
"465","12/20/2014",8,30.02,26.5567491926583
"466","12/20/2014",9,30.11,26.5119704812981
"467","12/20/2014",10,30.92,27.2066383934023
"468","12/20/2014",11,33.08,30.5310979588899
"469","12/20/2014",12,33.08,30.2241944643035
"470","12/20/2014",13,33.98,32.121327852363
"471","12/20/2014",14,33.8,31.2670480069852
"472","12/20/2014",15,33.98,31.3744119560708
"473","12/20/2014",16,33.08,29.1333781882521
"474","12/20/2014",17,33.44,29.5473093468303
"475","12/20/2014",18,33.89,30.1852451890332
"476","12/20/2014",19,35.06,32.8709969468791
"477","12/20/2014",20,35.06,27.5844488165825
"478","12/20/2014",21,35.06,27.4124871211704
"479","12/20/2014",22,35.06,27.248145424345
"480","12/20/2014",23,35.06,27.0910567237791
"481","12/21/2014",0,35.06,23.4820610208863
"482","12/21/2014",1,35.33,23.4820670611034
"483","12/21/2014",2,35.06,23.4820490621517
"484","12/21/2014",3,35.06,23.4820434384398
"485","12/21/2014",4,32,23.4819600441939
"486","12/21/2014",5,32,23.4819578970135
"487","12/21/2014",6,30.92,23.4819422338965
"488","12/21/2014",7,30.02,23.4819609101204
"489","12/21/2014",8,30.02,23.4819587291839
"490","12/21/2014",9,30.11,23.4819579907266
"491","12/21/2014",10,30.92,23.4819693206358
"492","12/21/2014",11,32,23.4819893968507
"493","12/21/2014",12,32,23.4819861039929
"494","12/21/2014",13,33.08,23.4820114216817
"495","12/21/2014",14,33.08,23.4820072691282
"496","12/21/2014",15,33.8,23.4820259612485
"497","12/21/2014",16,33.98,23.4820274355087
"498","12/21/2014",17,33.89,23.4820196429704
"499","12/21/2014",18,33.98,23.4820180667499
"500","12/21/2014",19,33.98,23.4820136548192
